Sex,Location,Year,Week,Mortality,2015,2016,2017,2018,2019,Mean_Mortality,STD,Z-Score(95%),Conf_interval,Lower_bound_Mean_mortality,Upper_bound_Mean_mortality,Excess_mortality_Mean,Excess_mortality_fluc,P_Score,P_score_fluctuation,Mean Mortality ±,Excess Mortality ±,P_score ±,Population,Excess_mortality_per_10^5,Excess_mortality_per_10^5_fluc,Excess_mortality_per_10^5_±
Total,Iceland,2020,50,2.0,1.0,4.0,2.0,3.0,2.0,2.4,1.0,1.96,0.9,1.5,3.3,-0.4,0.9,-16.7,22.7,2.4 (±0.9),-0.4 (±0.9),-16.7% (±22.7%),16981,-2.4,5.3,-2.4(±5.3)
Total,Iceland,2020,51,5.0,2.0,2.0,1.0,0.0,1.0,1.2,0.7,1.96,0.6,0.6,1.7999999999999998,3.8,0.6,316.7,138.9,1.2 (±0.6),3.8 (±0.6),316.7% (±138.9%),16981,22.4,3.5,22.4(±3.5)
Total,Iceland,2020,52,8.0,2.0,1.0,1.0,4.0,3.0,2.2,1.2,1.96,1.1,1.1,3.3000000000000003,5.8,1.1,263.6,121.2,2.2 (±1.1),5.8 (±1.1),263.6% (±121.2%),16981,34.2,6.4,34.2(±6.4)
Total,Iceland,2020,53,2.0,3.0,1.0,1.0,4.0,3.0,3.0,1.2,1.96,1.1,1.9,4.1,-1.0,1.1,-33.3,17.9,3.0 (±1.1),-1.0 (±1.1),-33.3% (±17.9%),16981,-5.9,6.5,-5.9(±6.5)
Total,Italy,2020,10,753.0,758.0,784.0,703.0,719.0,730.0,738.8,28.9,1.96,25.3,713.5,764.0999999999999,14.2,25.3,1.9,3.4,738.8 (±25.3),14.2 (±25.3),1.9% (±3.4%),3471014,0.4,0.7,0.4(±0.7)
Total,Italy,2020,11,905.0,788.0,795.0,709.0,692.0,659.0,728.6,53.9,1.96,47.2,681.4,775.8000000000001,176.4,47.2,24.2,7.5,728.6 (±47.2),176.4 (±47.2),24.2% (±7.5%),3471014,5.1,1.3,5.1(±1.3)
Total,Italy,2020,12,1141.0,768.0,759.0,700.0,632.0,658.0,703.4,53.7,1.96,47.1,656.3,750.5,437.6,47.1,62.2,10.2,703.4 (±47.1),437.6 (±47.1),62.2% (±10.2%),3471014,12.6,1.4,12.6(±1.4)
Total,Italy,2020,13,1202.0,754.0,797.0,680.0,673.0,597.0,700.2,69.4,1.96,60.8,639.4000000000001,761.0,501.8,60.8,71.7,13.7,700.2 (±60.8),501.8 (±60.8),71.7% (±13.7%),3471014,14.5,1.7,14.5(±1.7)
Total,Italy,2020,14,995.0,707.0,707.0,684.0,643.0,580.0,664.2,48.2,1.96,42.2,622.0,706.4000000000001,330.8,42.2,49.8,8.9,664.2 (±42.2),330.8 (±42.2),49.8% (±8.9%),3471014,9.5,1.2,9.5(±1.2)
Total,Italy,2020,15,947.0,754.0,745.0,664.0,672.0,633.0,693.6,47.6,1.96,41.7,651.9,735.3000000000001,253.4,41.7,36.5,7.7,693.6 (±41.7),253.4 (±41.7),36.5% (±7.7%),3471014,7.3,1.2,7.3(±1.2)
Total,Italy,2020,16,790.0,700.0,737.0,658.0,663.0,652.0,682.0,32.2,1.96,28.2,653.8,710.2,108.0,28.2,15.8,4.6,682.0 (±28.2),108.0 (±28.2),15.8% (±4.6%),3471014,3.1,0.8,3.1(±0.8)
Total,Italy,2020,17,723.0,734.0,716.0,682.0,603.0,615.0,670.0,52.7,1.96,46.2,623.8,716.2,53.0,46.2,7.9,7.0,670.0 (±46.2),53.0 (±46.2),7.9% (±7.0%),3471014,1.5,1.4,1.5(±1.4)
Total,Italy,2020,18,701.0,727.0,675.0,696.0,598.0,621.0,663.4,47.6,1.96,41.7,621.6999999999999,705.1,37.6,41.7,5.7,6.3,663.4 (±41.7),37.6 (±41.7),5.7% (±6.3%),3471014,1.1,1.2,1.1(±1.2)
Total,Italy,2020,19,650.0,716.0,742.0,729.0,659.0,579.0,685.0,60.1,1.96,52.7,632.3,737.7,-35.0,52.7,-5.1,6.8,685.0 (±52.7),-35.0 (±52.7),-5.1% (±6.8%),3471014,-1.0,1.5,-1.0(±1.5)
Total,Italy,2020,20,629.0,663.0,688.0,700.0,595.0,641.0,657.4,37.3,1.96,32.7,624.6999999999999,690.1,-28.4,32.7,-4.3,4.6,657.4 (±32.7),-28.4 (±32.7),-4.3% (±4.6%),3471014,-0.8,0.9,-0.8(±0.9)
Total,Italy,2020,21,605.0,608.0,682.0,707.0,668.0,634.0,659.8,35.0,1.96,30.7,629.0999999999999,690.5,-54.8,30.7,-8.3,4.1,659.8 (±30.7),-54.8 (±30.7),-8.3% (±4.1%),3471014,-1.6,0.9,-1.6(±0.9)
Total,Italy,2020,22,623.0,663.0,635.0,664.0,666.0,581.0,641.8,32.5,1.96,28.5,613.3,670.3,-18.8,28.5,-2.9,4.2,641.8 (±28.5),-18.8 (±28.5),-2.9% (±4.2%),3471014,-0.5,0.8,-0.5(±0.8)
Total,Italy,2020,23,604.0,739.0,724.0,628.0,640.0,648.0,675.8,46.2,1.96,40.5,635.3,716.3,-71.8,40.5,-10.6,5.1,675.8 (±40.5),-71.8 (±40.5),-10.6% (±5.1%),3471014,-2.1,1.2,-2.1(±1.2)
Total,Italy,2020,24,555.0,689.0,695.0,621.0,622.0,630.0,651.4,33.4,1.96,29.3,622.1,680.6999999999999,-96.4,29.3,-14.8,3.7,651.4 (±29.3),-96.4 (±29.3),-14.8% (±3.7%),3471014,-2.8,0.9,-2.8(±0.9)
Total,Italy,2020,25,571.0,634.0,711.0,656.0,618.0,578.0,639.4,44.0,1.96,38.6,600.8,678.0,-68.4,38.6,-10.7,5.1,639.4 (±38.6),-68.4 (±38.6),-10.7% (±5.1%),3471014,-2.0,1.1,-2.0(±1.1)
Total,Italy,2020,26,563.0,664.0,689.0,603.0,587.0,668.0,642.2,39.8,1.96,34.9,607.3000000000001,677.1,-79.2,34.9,-12.3,4.6,642.2 (±34.9),-79.2 (±34.9),-12.3% (±4.6%),3471014,-2.3,1.0,-2.3(±1.0)
Total,Italy,2020,27,621.0,698.0,685.0,678.0,658.0,626.0,669.0,25.1,1.96,22.0,647.0,691.0,-48.0,22.0,-7.2,2.9,669.0 (±22.0),-48.0 (±22.0),-7.2% (±2.9%),3471014,-1.4,0.7,-1.4(±0.7)
Total,Italy,2020,28,622.0,739.0,642.0,661.0,616.0,610.0,653.6,46.5,1.96,40.8,612.8000000000001,694.4,-31.6,40.8,-4.8,5.6,653.6 (±40.8),-31.6 (±40.8),-4.8% (±5.6%),3471014,-0.9,1.2,-0.9(±1.2)
Total,Italy,2020,29,625.0,741.0,707.0,643.0,593.0,534.0,643.6,74.9,1.96,65.7,577.9,709.3000000000001,-18.6,65.7,-2.9,9.0,643.6 (±65.7),-18.6 (±65.7),-2.9% (±9.0%),3471014,-0.5,1.9,-0.5(±1.9)
Total,Italy,2020,30,592.0,751.0,630.0,629.0,636.0,600.0,649.2,52.4,1.96,45.9,603.3000000000001,695.1,-57.2,45.9,-8.8,6.0,649.2 (±45.9),-57.2 (±45.9),-8.8% (±6.0%),3471014,-1.6,1.3,-1.6(±1.3)
Total,Italy,2020,31,643.0,690.0,652.0,692.0,659.0,561.0,650.8,47.7,1.96,41.8,609.0,692.5999999999999,-7.8,41.8,-1.2,6.0,650.8 (±41.8),-7.8 (±41.8),-1.2% (±6.0%),3471014,-0.2,1.2,-0.2(±1.2)
Total,Italy,2020,32,636.0,743.0,643.0,720.0,696.0,586.0,677.6,56.6,1.96,49.6,628.0,727.2,-41.6,49.6,-6.1,6.4,677.6 (±49.6),-41.6 (±49.6),-6.1% (±6.4%),3471014,-1.2,1.4,-1.2(±1.4)
Total,Italy,2020,33,598.0,695.0,645.0,621.0,598.0,577.0,627.2,40.8,1.96,35.8,591.4000000000001,663.0,-29.2,35.8,-4.7,5.1,627.2 (±35.8),-29.2 (±35.8),-4.7% (±5.1%),3471014,-0.8,1.0,-0.8(±1.0)
Total,Italy,2020,34,617.0,669.0,714.0,637.0,574.0,549.0,628.6,60.5,1.96,53.0,575.6,681.6,-11.6,53.0,-1.8,7.7,628.6 (±53.0),-11.6 (±53.0),-1.8% (±7.7%),3471014,-0.3,1.5,-0.3(±1.5)
Total,Italy,2020,35,630.0,626.0,636.0,601.0,574.0,582.0,603.8,24.1,1.96,21.1,582.6999999999999,624.9,26.2,21.1,4.3,3.5,603.8 (±21.1),26.2 (±21.1),4.3% (±3.5%),3471014,0.8,0.6,0.8(±0.6)
Total,Italy,2020,36,590.0,725.0,628.0,625.0,632.0,565.0,635.0,51.3,1.96,45.0,590.0,680.0,-45.0,45.0,-7.1,6.1,635.0 (±45.0),-45.0 (±45.0),-7.1% (±6.1%),3471014,-1.3,1.3,-1.3(±1.3)
Total,Italy,2020,37,620.0,659.0,643.0,618.0,634.0,623.0,635.4,14.7,1.96,12.9,622.5,648.3,-15.4,12.9,-2.4,2.0,635.4 (±12.9),-15.4 (±12.9),-2.4% (±2.0%),3471014,-0.4,0.3,-0.4(±0.3)
Total,Italy,2020,38,632.0,699.0,610.0,693.0,596.0,608.0,641.2,45.0,1.96,39.4,601.8000000000001,680.6,-9.2,39.4,-1.4,5.7,641.2 (±39.4),-9.2 (±39.4),-1.4% (±5.7%),3471014,-0.3,1.2,-0.3(±1.2)
Total,Italy,2020,39,607.0,662.0,703.0,632.0,660.0,629.0,657.2,26.7,1.96,23.4,633.8000000000001,680.6,-50.2,23.4,-7.6,3.2,657.2 (±23.4),-50.2 (±23.4),-7.6% (±3.2%),3471014,-1.4,0.6,-1.4(±0.6)
Total,Italy,2020,40,614.0,716.0,678.0,654.0,669.0,602.0,663.8,37.1,1.96,32.5,631.3,696.3,-49.8,32.5,-7.5,4.3,663.8 (±32.5),-49.8 (±32.5),-7.5% (±4.3%),3471014,-1.4,0.9,-1.4(±0.9)
Total,Italy,2020,41,649.0,704.0,761.0,699.0,643.0,612.0,683.8,51.8,1.96,45.4,638.4,729.1999999999999,-34.8,45.4,-5.1,5.9,683.8 (±45.4),-34.8 (±45.4),-5.1% (±5.9%),3471014,-1.0,1.3,-1.0(±1.3)
Total,Italy,2020,42,705.0,715.0,707.0,643.0,649.0,621.0,667.0,37.2,1.96,32.6,634.4,699.6,38.0,32.6,5.7,4.9,667.0 (±32.6),38.0 (±32.6),5.7% (±4.9%),3471014,1.1,0.9,1.1(±0.9)
Total,Italy,2020,43,751.0,682.0,674.0,664.0,666.0,624.0,662.0,20.0,1.96,17.5,644.5,679.5,89.0,17.5,13.4,2.9,662.0 (±17.5),89.0 (±17.5),13.4% (±2.9%),3471014,2.6,0.5,2.6(±0.5)
Total,Italy,2020,44,798.0,744.0,702.0,666.0,634.0,630.0,675.2,43.1,1.96,37.8,637.4000000000001,713.0,122.8,37.8,18.2,6.3,675.2 (±37.8),122.8 (±37.8),18.2% (±6.3%),3471014,3.5,1.1,3.5(±1.1)
Total,Italy,2020,45,806.0,719.0,663.0,686.0,589.0,598.0,651.0,50.3,1.96,44.1,606.9,695.1,155.0,44.1,23.8,7.8,651.0 (±44.1),155.0 (±44.1),23.8% (±7.8%),3471014,4.5,1.2,4.5(±1.2)
Total,Italy,2020,46,966.0,684.0,745.0,692.0,646.0,629.0,679.2,40.3,1.96,35.3,643.9000000000001,714.5,286.8,35.3,42.2,7.0,679.2 (±35.3),286.8 (±35.3),42.2% (±7.0%),3471014,8.3,1.0,8.3(±1.0)
Total,Italy,2020,47,969.0,730.0,666.0,715.0,689.0,661.0,692.2,26.9,1.96,23.6,668.6,715.8000000000001,276.8,23.6,40.0,4.6,692.2 (±23.6),276.8 (±23.6),40.0% (±4.6%),3471014,8.0,0.7,8.0(±0.7)
Total,Italy,2020,48,963.0,679.0,726.0,704.0,702.0,606.0,683.4,41.5,1.96,36.4,647.0,719.8,279.6,36.4,40.9,7.1,683.4 (±36.4),279.6 (±36.4),40.9% (±7.1%),3471014,8.1,1.0,8.1(±1.0)
Total,Italy,2020,49,890.0,765.0,712.0,698.0,669.0,627.0,694.2,45.8,1.96,40.1,654.1,734.3000000000001,195.8,40.1,28.2,7.0,694.2 (±40.1),195.8 (±40.1),28.2% (±7.0%),3471014,5.6,1.2,5.6(±1.2)
Total,Italy,2020,50,947.0,734.0,750.0,739.0,668.0,642.0,706.6,43.2,1.96,37.9,668.7,744.5,240.4,37.9,34.0,6.8,706.6 (±37.9),240.4 (±37.9),34.0% (±6.8%),3471014,6.9,1.1,6.9(±1.1)
Total,Italy,2020,51,858.0,764.0,788.0,722.0,677.0,644.0,719.0,53.3,1.96,46.7,672.3,765.7,139.0,46.7,19.3,7.2,719.0 (±46.7),139.0 (±46.7),19.3% (±7.2%),3471014,4.0,1.4,4.0(±1.4)
Total,Italy,2020,52,779.0,748.0,882.0,757.0,719.0,628.0,746.8,81.6,1.96,71.5,675.3,818.3,32.2,71.5,4.3,9.1,746.8 (±71.5),32.2 (±71.5),4.3% (±9.1%),3471014,0.9,2.1,0.9(±2.1)
Total,Italy,2020,53,760.0,798.0,882.0,757.0,719.0,628.0,798.0,84.1,1.96,73.7,724.3,871.7,-38.0,73.7,-4.8,8.0,798.0 (±73.7),-38.0 (±73.7),-4.8% (±8.0%),3471014,-1.1,2.1,-1.1(±2.1)
Total,Latvia,2020,10,40.0,45.0,48.0,61.0,70.0,53.0,55.4,9.1,1.96,8.0,47.4,63.4,-15.4,8.0,-27.8,9.1,55.4 (±8.0),-15.4 (±8.0),-27.8% (±9.1%),109804,-14.0,7.3,-14.0(±7.3)
Total,Latvia,2020,11,47.0,47.0,55.0,49.0,48.0,47.0,49.2,3.0,1.96,2.6,46.6,51.800000000000004,-2.2,2.6,-4.5,4.8,49.2 (±2.6),-2.2 (±2.6),-4.5% (±4.8%),109804,-2.0,2.4,-2.0(±2.4)
Total,Latvia,2020,12,48.0,44.0,45.0,52.0,70.0,32.0,48.6,12.5,1.96,11.0,37.6,59.6,-0.6,11.0,-1.2,18.3,48.6 (±11.0),-0.6 (±11.0),-1.2% (±18.3%),109804,-0.5,10.0,-0.5(±10.0)
Total,Latvia,2020,13,47.0,45.0,45.0,52.0,71.0,55.0,53.6,9.5,1.96,8.3,45.3,61.900000000000006,-6.6,8.3,-12.3,11.8,53.6 (±8.3),-6.6 (±8.3),-12.3% (±11.8%),109804,-6.0,7.5,-6.0(±7.5)
Total,Latvia,2020,14,47.0,56.0,59.0,55.0,60.0,51.0,56.2,3.2,1.96,2.8,53.400000000000006,59.0,-9.2,2.8,-16.4,3.9,56.2 (±2.8),-9.2 (±2.8),-16.4% (±3.9%),109804,-8.4,2.6,-8.4(±2.6)
Total,Latvia,2020,15,56.0,49.0,52.0,43.0,47.0,39.0,46.0,4.6,1.96,4.0,42.0,50.0,10.0,4.0,21.7,9.7,46.0 (±4.0),10.0 (±4.0),21.7% (±9.7%),109804,9.1,3.6,9.1(±3.6)
Total,Latvia,2020,16,55.0,47.0,49.0,46.0,60.0,45.0,49.4,5.5,1.96,4.8,44.6,54.199999999999996,5.6,4.8,11.3,9.8,49.4 (±4.8),5.6 (±4.8),11.3% (±9.8%),109804,5.1,4.4,5.1(±4.4)
Total,Latvia,2020,17,45.0,53.0,52.0,52.0,62.0,45.0,52.8,5.4,1.96,4.7,48.099999999999994,57.5,-7.8,4.7,-14.8,6.9,52.8 (±4.7),-7.8 (±4.7),-14.8% (±6.9%),109804,-7.1,4.3,-7.1(±4.3)
Total,Latvia,2020,18,42.0,43.0,43.0,38.0,51.0,44.0,43.8,4.2,1.96,3.7,40.099999999999994,47.5,-1.8,3.7,-4.1,7.5,43.8 (±3.7),-1.8 (±3.7),-4.1% (±7.5%),109804,-1.6,3.3,-1.6(±3.3)
Total,Latvia,2020,19,50.0,52.0,46.0,49.0,50.0,49.0,49.2,1.9,1.96,1.7,47.5,50.900000000000006,0.8,1.7,1.6,3.4,49.2 (±1.7),0.8 (±1.7),1.6% (±3.4%),109804,0.7,1.6,0.7(±1.6)
Total,Latvia,2020,20,65.0,52.0,48.0,49.0,49.0,47.0,49.0,1.7,1.96,1.5,47.5,50.5,16.0,1.5,32.7,4.0,49.0 (±1.5),16.0 (±1.5),32.7% (±4.0%),109804,14.6,1.3,14.6(±1.3)
Total,Latvia,2020,21,44.0,42.0,36.0,46.0,43.0,49.0,43.2,4.4,1.96,3.9,39.300000000000004,47.1,0.8,3.9,1.9,8.5,43.2 (±3.9),0.8 (±3.9),1.9% (±8.5%),109804,0.7,3.6,0.7(±3.6)
Total,Latvia,2020,22,52.0,36.0,43.0,52.0,41.0,58.0,46.0,7.9,1.96,6.9,39.1,52.9,6.0,6.9,13.0,14.7,46.0 (±6.9),6.0 (±6.9),13.0% (±14.7%),109804,5.5,6.2,5.5(±6.2)
Total,Latvia,2020,23,40.0,46.0,36.0,53.0,38.0,39.0,42.4,6.3,1.96,5.5,36.9,47.9,-2.4,5.5,-5.7,10.8,42.4 (±5.5),-2.4 (±5.5),-5.7% (±10.8%),109804,-2.2,5.0,-2.2(±5.0)
Total,Latvia,2020,24,45.0,51.0,42.0,37.0,55.0,34.0,43.8,8.0,1.96,7.0,36.8,50.8,1.2,7.0,2.7,14.1,43.8 (±7.0),1.2 (±7.0),2.7% (±14.1%),109804,1.1,6.4,1.1(±6.4)
Total,Latvia,2020,25,43.0,42.0,43.0,39.0,48.0,51.0,44.6,4.3,1.96,3.8,40.800000000000004,48.4,-1.6,3.8,-3.6,7.6,44.6 (±3.8),-1.6 (±3.8),-3.6% (±7.6%),109804,-1.5,3.5,-1.5(±3.5)
Total,Latvia,2020,26,40.0,38.0,43.0,50.0,41.0,37.0,41.8,4.6,1.96,4.0,37.8,45.8,-1.8,4.0,-4.3,8.4,41.8 (±4.0),-1.8 (±4.0),-4.3% (±8.4%),109804,-1.6,3.6,-1.6(±3.6)
Total,Latvia,2020,27,41.0,60.0,34.0,39.0,39.0,39.0,42.2,9.1,1.96,8.0,34.2,50.2,-1.2,8.0,-2.8,15.5,42.2 (±8.0),-1.2 (±8.0),-2.8% (±15.5%),109804,-1.1,7.3,-1.1(±7.3)
Total,Latvia,2020,28,44.0,30.0,43.0,43.0,46.0,46.0,41.6,6.0,1.96,5.3,36.300000000000004,46.9,2.4,5.3,5.8,12.0,41.6 (±5.3),2.4 (±5.3),5.8% (±12.0%),109804,2.2,4.8,2.2(±4.8)
Total,Latvia,2020,29,41.0,56.0,56.0,43.0,56.0,42.0,50.6,6.6,1.96,5.8,44.800000000000004,56.4,-9.6,5.8,-19.0,8.3,50.6 (±5.8),-9.6 (±5.8),-19.0% (±8.3%),109804,-8.7,5.2,-8.7(±5.2)
Total,Latvia,2020,30,44.0,47.0,45.0,46.0,39.0,39.0,43.2,3.5,1.96,3.1,40.1,46.300000000000004,0.8,3.1,1.9,6.9,43.2 (±3.1),0.8 (±3.1),1.9% (±6.9%),109804,0.7,2.9,0.7(±2.9)
Total,Latvia,2020,31,44.0,44.0,44.0,41.0,52.0,46.0,45.4,3.7,1.96,3.2,42.199999999999996,48.6,-1.4,3.2,-3.1,6.4,45.4 (±3.2),-1.4 (±3.2),-3.1% (±6.4%),109804,-1.3,2.9,-1.3(±2.9)
Total,Latvia,2020,32,43.0,44.0,39.0,46.0,45.0,51.0,45.0,3.8,1.96,3.3,41.7,48.3,-2.0,3.3,-4.4,6.6,45.0 (±3.3),-2.0 (±3.3),-4.4% (±6.6%),109804,-1.8,3.0,-1.8(±3.0)
Total,Latvia,2020,33,45.0,45.0,47.0,57.0,36.0,46.0,46.2,6.7,1.96,5.9,40.300000000000004,52.1,-1.2,5.9,-2.6,11.0,46.2 (±5.9),-1.2 (±5.9),-2.6% (±11.0%),109804,-1.1,5.4,-1.1(±5.4)
Total,Latvia,2020,34,40.0,53.0,43.0,50.0,42.0,30.0,43.6,8.0,1.96,7.0,36.6,50.6,-3.6,7.0,-8.3,12.6,43.6 (±7.0),-3.6 (±7.0),-8.3% (±12.6%),109804,-3.3,6.4,-3.3(±6.4)
Total,Latvia,2020,35,43.0,26.0,35.0,48.0,38.0,45.0,38.4,7.8,1.96,6.8,31.599999999999998,45.199999999999996,4.6,6.8,12.0,16.9,38.4 (±6.8),4.6 (±6.8),12.0% (±16.9%),109804,4.2,6.2,4.2(±6.2)
Total,Latvia,2020,36,38.0,22.0,47.0,35.0,59.0,38.0,40.2,12.4,1.96,10.9,29.300000000000004,51.1,-2.2,10.9,-5.5,20.1,40.2 (±10.9),-2.2 (±10.9),-5.5% (±20.1%),109804,-2.0,9.9,-2.0(±9.9)
Total,Latvia,2020,37,44.0,37.0,61.0,61.0,34.0,33.0,45.2,13.0,1.96,11.4,33.800000000000004,56.6,-1.2,11.4,-2.7,19.6,45.2 (±11.4),-1.2 (±11.4),-2.7% (±19.6%),109804,-1.1,10.4,-1.1(±10.4)
Total,Latvia,2020,38,46.0,46.0,56.0,59.0,34.0,41.0,47.2,9.3,1.96,8.2,39.0,55.400000000000006,-1.2,8.2,-2.5,14.5,47.2 (±8.2),-1.2 (±8.2),-2.5% (±14.5%),109804,-1.1,7.5,-1.1(±7.5)
Total,Latvia,2020,39,33.0,36.0,41.0,49.0,57.0,44.0,45.4,7.2,1.96,6.3,39.1,51.699999999999996,-12.4,6.3,-27.3,8.9,45.4 (±6.3),-12.4 (±6.3),-27.3% (±8.9%),109804,-11.3,5.7,-11.3(±5.7)
Total,Latvia,2020,40,55.0,50.0,48.0,49.0,47.0,39.0,46.6,3.9,1.96,3.4,43.2,50.0,8.4,3.4,18.0,8.0,46.6 (±3.4),8.4 (±3.4),18.0% (±8.0%),109804,7.6,3.1,7.6(±3.1)
Total,Latvia,2020,41,41.0,38.0,52.0,46.0,48.0,52.0,47.2,5.2,1.96,4.6,42.6,51.800000000000004,-6.2,4.6,-13.1,7.7,47.2 (±4.6),-6.2 (±4.6),-13.1% (±7.7%),109804,-5.6,4.1,-5.6(±4.1)
Total,Latvia,2020,42,54.0,47.0,68.0,55.0,47.0,55.0,54.4,7.7,1.96,6.7,47.699999999999996,61.1,-0.4,6.7,-0.7,10.9,54.4 (±6.7),-0.4 (±6.7),-0.7% (±10.9%),109804,-0.4,6.1,-0.4(±6.1)
Total,Latvia,2020,43,55.0,37.0,41.0,47.0,49.0,50.0,44.8,5.0,1.96,4.4,40.4,49.199999999999996,10.2,4.4,22.8,11.0,44.8 (±4.4),10.2 (±4.4),22.8% (±11.0%),109804,9.3,4.0,9.3(±4.0)
Total,Latvia,2020,44,56.0,54.0,50.0,47.0,54.0,43.0,49.6,4.2,1.96,3.7,45.9,53.300000000000004,6.4,3.7,12.9,7.8,49.6 (±3.7),6.4 (±3.7),12.9% (±7.8%),109804,5.8,3.4,5.8(±3.4)
Total,Latvia,2020,45,41.0,40.0,44.0,42.0,51.0,34.0,42.2,5.5,1.96,4.8,37.400000000000006,47.0,-1.2,4.8,-2.8,10.0,42.2 (±4.8),-1.2 (±4.8),-2.8% (±10.0%),109804,-1.1,4.4,-1.1(±4.4)
Total,Latvia,2020,46,49.0,40.0,53.0,42.0,43.0,54.0,46.4,5.9,1.96,5.2,41.199999999999996,51.6,2.6,5.2,5.6,10.6,46.4 (±5.2),2.6 (±5.2),5.6% (±10.6%),109804,2.4,4.7,2.4(±4.7)
Total,Latvia,2020,47,37.0,44.0,47.0,54.0,51.0,46.0,48.4,3.6,1.96,3.2,45.199999999999996,51.6,-11.4,3.2,-23.6,4.7,48.4 (±3.2),-11.4 (±3.2),-23.6% (±4.7%),109804,-10.4,2.9,-10.4(±2.9)
Total,Latvia,2020,48,46.0,49.0,47.0,51.0,49.0,50.0,49.2,1.3,1.96,1.1,48.1,50.300000000000004,-3.2,1.1,-6.5,2.0,49.2 (±1.1),-3.2 (±1.1),-6.5% (±2.0%),109804,-2.9,1.0,-2.9(±1.0)
Total,Latvia,2020,49,59.0,37.0,47.0,47.0,45.0,54.0,46.0,5.4,1.96,4.7,41.3,50.7,13.0,4.7,28.3,11.9,46.0 (±4.7),13.0 (±4.7),28.3% (±11.9%),109804,11.8,4.3,11.8(±4.3)
Total,Latvia,2020,50,56.0,34.0,44.0,53.0,47.0,47.0,45.0,6.2,1.96,5.4,39.6,50.4,11.0,5.4,24.4,13.3,45.0 (±5.4),11.0 (±5.4),24.4% (±13.3%),109804,10.0,4.9,10.0(±4.9)
Total,Latvia,2020,51,56.0,47.0,40.0,50.0,59.0,39.0,47.0,7.3,1.96,6.4,40.6,53.4,9.0,6.4,19.1,14.2,47.0 (±6.4),9.0 (±6.4),19.1% (±14.2%),109804,8.2,5.8,8.2(±5.8)
Total,Latvia,2020,52,63.0,49.0,59.0,53.0,60.0,47.0,53.6,5.2,1.96,4.6,49.0,58.2,9.4,4.6,17.5,9.3,53.6 (±4.6),9.4 (±4.6),17.5% (±9.3%),109804,8.6,4.1,8.6(±4.1)
Total,Latvia,2020,53,68.0,51.0,59.0,53.0,60.0,47.0,51.0,4.9,1.96,4.3,46.7,55.3,17.0,4.3,33.3,10.3,51.0 (±4.3),17.0 (±4.3),33.3% (±10.3%),109804,15.5,3.9,15.5(±3.9)
Total,Liechtenstein,2020,10,3.0,1.0,0.0,2.0,0.0,0.0,0.6,0.8,1.96,0.7,-0.09999999999999998,1.2999999999999998,2.4,0.7,400.0,269.2,0.6 (±0.7),2.4 (±0.7),400.0% (±269.2%),2174,110.4,32.2,110.4(±32.2)
Total,Liechtenstein,2020,11,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.4,1.96,0.4,-0.2,0.6000000000000001,0.8,0.4,400.0,333.3,0.2 (±0.4),0.8 (±0.4),400.0% (±333.3%),2174,36.8,18.4,36.8(±18.4)
Total,Liechtenstein,2020,12,0.0,0.0,1.0,0.0,2.0,0.0,0.6,0.8,1.96,0.7,-0.09999999999999998,1.2999999999999998,-0.6,0.7,-100.0,0.0,0.6 (±0.7),-0.6 (±0.7),-100.0% (±0.0%),2174,-27.6,32.2,-27.6(±32.2)
Total,Liechtenstein,2020,13,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.8,1.96,0.7,-0.29999999999999993,1.1,-0.4,0.7,-100.0,0.0,0.4 (±0.7),-0.4 (±0.7),-100.0% (±0.0%),2174,-18.4,32.2,-18.4(±32.2)
Total,Liechtenstein,2020,14,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,1.96,0.4,-0.2,0.6000000000000001,0.8,0.4,400.0,333.3,0.2 (±0.4),0.8 (±0.4),400.0% (±333.3%),2174,36.8,18.4,36.8(±18.4)
Total,Liechtenstein,2020,15,0.0,0.0,1.0,0.0,1.0,2.0,0.8,0.7,1.96,0.6,0.20000000000000007,1.4,-0.8,0.6,-100.0,0.0,0.8 (±0.6),-0.8 (±0.6),-100.0% (±0.0%),2174,-36.8,27.6,-36.8(±27.6)
Total,Liechtenstein,2020,16,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.4,1.96,0.4,-0.2,0.6000000000000001,-0.2,0.4,-100.0,0.0,0.2 (±0.4),-0.2 (±0.4),-100.0% (±0.0%),2174,-9.2,18.4,-9.2(±18.4)
Total,Liechtenstein,2020,17,0.0,0.0,0.0,1.0,1.0,0.0,0.4,0.5,1.96,0.4,0.0,0.8,-0.4,0.4,-100.0,0.0,0.4 (±0.4),-0.4 (±0.4),-100.0% (±0.0%),2174,-18.4,18.4,-18.4(±18.4)
Total,Liechtenstein,2020,18,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.4,1.96,0.4,-0.2,0.6000000000000001,0.8,0.4,400.0,333.3,0.2 (±0.4),0.8 (±0.4),400.0% (±333.3%),2174,36.8,18.4,36.8(±18.4)
