Sex,Location,Year,Week,Mortality,2015,2016,2017,2018,2019,Mean_Mortality,STD,Z-Score(95%),Conf_interval,Lower_bound_Mean_mortality,Upper_bound_Mean_mortality,Excess_mortality_Mean,Excess_mortality_fluc,P_Score,P_score_fluctuation,Mean Mortality ±,Excess Mortality ±,P_score ±,Population,Excess_mortality_per_10^5,Excess_mortality_per_10^5_fluc,Excess_mortality_per_10^5_±
Total,Bulgaria,2020,18,1891.0,2161.0,2031.0,1956.0,1936.0,1981.0,2013.0,80.5,1.96,70.6,1942.4,2083.6,-122.0,70.6,-6.1,3.1,2013.0 (±70.6),-122.0 (±70.6),-6.1% (±3.1%),6951482,-1.8,1.1,-1.8(±1.1)
Total,Bulgaria,2020,19,1913.0,2106.0,2054.0,1985.0,1887.0,2120.0,2030.4,85.9,1.96,75.3,1955.1000000000001,2105.7000000000003,-117.4,75.3,-5.8,3.4,2030.4 (±75.3),-117.4 (±75.3),-5.8% (±3.4%),6951482,-1.7,1.1,-1.7(±1.1)
Total,Bulgaria,2020,20,2087.0,1981.0,1990.0,1977.0,1920.0,1980.0,1969.6,25.2,1.96,22.1,1947.5,1991.6999999999998,117.4,22.1,6.0,1.2,1969.6 (±22.1),117.4 (±22.1),6.0% (±1.2%),6951482,1.7,0.3,1.7(±0.3)
Total,Bulgaria,2020,21,1898.0,1984.0,2010.0,1985.0,1895.0,2001.0,1975.0,41.2,1.96,36.1,1938.9,2011.1,-77.0,36.1,-3.9,1.7,1975.0 (±36.1),-77.0 (±36.1),-3.9% (±1.7%),6951482,-1.1,0.5,-1.1(±0.5)
Total,Bulgaria,2020,22,1799.0,1837.0,1992.0,2054.0,1918.0,1967.0,1953.6,72.9,1.96,63.9,1889.6999999999998,2017.5,-154.6,63.9,-7.9,2.9,1953.6 (±63.9),-154.6 (±63.9),-7.9% (±2.9%),6951482,-2.2,0.9,-2.2(±0.9)
Total,Bulgaria,2020,23,1923.0,1969.0,1782.0,1960.0,1952.0,1931.0,1918.8,69.5,1.96,60.9,1857.8999999999999,1979.7,4.2,60.9,0.2,3.1,1918.8 (±60.9),4.2 (±60.9),0.2% (±3.1%),6951482,0.1,0.8,0.1(±0.8)
Total,Bulgaria,2020,24,1950.0,1980.0,2012.0,1917.0,1771.0,1992.0,1934.4,87.7,1.96,76.9,1857.5,2011.3000000000002,15.6,76.9,0.8,3.8,1934.4 (±76.9),15.6 (±76.9),0.8% (±3.8%),6951482,0.2,1.1,0.2(±1.1)
Total,Bulgaria,2020,25,1930.0,1904.0,2143.0,1957.0,1777.0,2027.0,1961.6,122.1,1.96,107.0,1854.6,2068.6,-31.6,107.0,-1.6,5.1,1961.6 (±107.0),-31.6 (±107.0),-1.6% (±5.1%),6951482,-0.5,1.6,-0.5(±1.6)
Total,Bulgaria,2020,26,1905.0,1838.0,1959.0,2294.0,1795.0,1910.0,1959.2,176.7,1.96,154.9,1804.3,2114.1,-54.2,154.9,-2.8,7.1,1959.2 (±154.9),-54.2 (±154.9),-2.8% (±7.1%),6951482,-0.8,2.2,-0.8(±2.2)
Total,Bulgaria,2020,27,2138.0,1825.0,1806.0,2010.0,1896.0,1953.0,1898.0,76.6,1.96,67.1,1830.9,1965.1,240.0,67.1,12.6,3.8,1898.0 (±67.1),240.0 (±67.1),12.6% (±3.8%),6951482,3.5,0.9,3.5(±0.9)
Total,Bulgaria,2020,28,2042.0,2028.0,1966.0,1923.0,1966.0,1820.0,1940.6,69.0,1.96,60.5,1880.1,2001.1,101.4,60.5,5.2,3.2,1940.6 (±60.5),101.4 (±60.5),5.2% (±3.2%),6951482,1.5,0.8,1.5(±0.8)
Total,Bulgaria,2020,29,1846.0,1900.0,1826.0,1797.0,1975.0,1867.0,1873.0,61.9,1.96,54.3,1818.7,1927.3,-27.0,54.3,-1.4,2.8,1873.0 (±54.3),-27.0 (±54.3),-1.4% (±2.8%),6951482,-0.4,0.8,-0.4(±0.8)
Total,Bulgaria,2020,30,1986.0,2101.0,1901.0,1916.0,1977.0,1961.0,1971.2,70.7,1.96,62.0,1909.2,2033.2,14.8,62.0,0.8,3.1,1971.2 (±62.0),14.8 (±62.0),0.8% (±3.1%),6951482,0.2,0.9,0.2(±0.9)
Total,Bulgaria,2020,31,2161.0,2138.0,1971.0,1946.0,1904.0,1856.0,1963.0,95.8,1.96,84.0,1879.0,2047.0,198.0,84.0,10.1,4.5,1963.0 (±84.0),198.0 (±84.0),10.1% (±4.5%),6951482,2.8,1.3,2.8(±1.3)
Total,Bulgaria,2020,32,2060.0,1999.0,1806.0,2062.0,1909.0,1896.0,1934.4,88.4,1.96,77.5,1856.9,2011.9,125.6,77.5,6.5,4.1,1934.4 (±77.5),125.6 (±77.5),6.5% (±4.1%),6951482,1.8,1.1,1.8(±1.1)
Total,Bulgaria,2020,33,1975.0,1939.0,1804.0,1772.0,1860.0,1920.0,1859.0,64.4,1.96,56.4,1802.6,1915.4,116.0,56.4,6.2,3.1,1859.0 (±56.4),116.0 (±56.4),6.2% (±3.1%),6951482,1.7,0.8,1.7(±0.8)
Total,Bulgaria,2020,34,1911.0,1784.0,1865.0,1763.0,1825.0,1934.0,1834.2,61.0,1.96,53.5,1780.7,1887.7,76.8,53.5,4.2,3.0,1834.2 (±53.5),76.8 (±53.5),4.2% (±3.0%),6951482,1.1,0.8,1.1(±0.8)
Total,Bulgaria,2020,35,1937.0,1838.0,1759.0,1805.0,1826.0,1861.0,1817.8,34.5,1.96,30.2,1787.6,1848.0,119.2,30.2,6.6,1.8,1817.8 (±30.2),119.2 (±30.2),6.6% (±1.8%),6951482,1.7,0.4,1.7(±0.4)
Total,Bulgaria,2020,36,1946.0,1975.0,1756.0,1766.0,1845.0,1737.0,1815.8,87.7,1.96,76.9,1738.8999999999999,1892.7,130.2,76.9,7.2,4.4,1815.8 (±76.9),130.2 (±76.9),7.2% (±4.4%),6951482,1.9,1.1,1.9(±1.1)
Total,Bulgaria,2020,37,1914.0,1727.0,1819.0,1944.0,1844.0,1751.0,1817.0,76.6,1.96,67.1,1749.9,1884.1,97.0,67.1,5.3,3.7,1817.0 (±67.1),97.0 (±67.1),5.3% (±3.7%),6951482,1.4,1.0,1.4(±1.0)
Total,Bulgaria,2020,38,1849.0,1886.0,1806.0,1701.0,1886.0,1789.0,1813.6,69.0,1.96,60.5,1753.1,1874.1,35.4,60.5,2.0,3.3,1813.6 (±60.5),35.4 (±60.5),2.0% (±3.3%),6951482,0.5,0.9,0.5(±0.9)
Total,Bulgaria,2020,39,1844.0,1728.0,1862.0,1710.0,1889.0,1827.0,1803.2,71.7,1.96,62.8,1740.4,1866.0,40.8,62.8,2.3,3.5,1803.2 (±62.8),40.8 (±62.8),2.3% (±3.5%),6951482,0.6,0.9,0.6(±0.9)
Total,Bulgaria,2020,40,1987.0,1832.0,2023.0,1934.0,2067.0,1888.0,1948.8,86.1,1.96,75.5,1873.3,2024.3,38.2,75.5,2.0,3.8,1948.8 (±75.5),38.2 (±75.5),2.0% (±3.8%),6951482,0.5,1.1,0.5(±1.1)
Total,Bulgaria,2020,41,2084.0,1930.0,2109.0,1958.0,2040.0,1888.0,1985.0,79.5,1.96,69.7,1915.3,2054.7,99.0,69.7,5.0,3.6,1985.0 (±69.7),99.0 (±69.7),5.0% (±3.6%),6951482,1.4,1.0,1.4(±1.0)
Total,Bulgaria,2020,42,2157.0,2012.0,2111.0,2067.0,2134.0,1970.0,2058.8,60.9,1.96,53.4,2005.4,2112.2000000000003,98.2,53.4,4.8,2.7,2058.8 (±53.4),98.2 (±53.4),4.8% (±2.7%),6951482,1.4,0.8,1.4(±0.8)
Total,Bulgaria,2020,43,2372.0,2065.0,2135.0,2061.0,2094.0,1911.0,2053.2,75.9,1.96,66.5,1986.6999999999998,2119.7,318.8,66.5,15.5,3.6,2053.2 (±66.5),318.8 (±66.5),15.5% (±3.6%),6951482,4.6,0.9,4.6(±0.9)
Total,Bulgaria,2020,44,2731.0,2188.0,2078.0,2063.0,2065.0,2040.0,2086.8,52.1,1.96,45.7,2041.1000000000001,2132.5,644.2,45.7,30.9,2.8,2086.8 (±45.7),644.2 (±45.7),30.9% (±2.8%),6951482,9.3,0.6,9.3(±0.6)
Total,Bulgaria,2020,45,3236.0,2092.0,2141.0,2014.0,2074.0,2194.0,2103.0,61.0,1.96,53.5,2049.5,2156.5,1133.0,53.5,53.9,3.8,2103.0 (±53.5),1133.0 (±53.5),53.9% (±3.8%),6951482,16.3,0.8,16.3(±0.8)
Total,Bulgaria,2020,46,3948.0,2221.0,2129.0,2112.0,2137.0,2027.0,2125.2,61.9,1.96,54.3,2070.8999999999996,2179.5,1822.8,54.3,85.8,4.7,2125.2 (±54.3),1822.8 (±54.3),85.8% (±4.7%),6951482,26.2,0.8,26.2(±0.8)
Total,Bulgaria,2020,47,4405.0,2116.0,2096.0,2072.0,2163.0,1954.0,2080.2,69.8,1.96,61.2,2018.9999999999998,2141.3999999999996,2324.8,61.2,111.8,6.1,2080.2 (±61.2),2324.8 (±61.2),111.8% (±6.1%),6951482,33.4,0.9,33.4(±0.9)
Total,Bulgaria,2020,48,4739.0,2027.0,2148.0,2062.0,2212.0,2076.0,2105.0,66.4,1.96,58.2,2046.8,2163.2,2634.0,58.2,125.1,6.0,2105.0 (±58.2),2634.0 (±58.2),125.1% (±6.0%),6951482,37.9,0.8,37.9(±0.8)
Total,Bulgaria,2020,49,4751.0,2008.0,2299.0,2021.0,2319.0,2126.0,2154.6,132.7,1.96,116.3,2038.3,2270.9,2596.4,116.3,120.5,11.3,2154.6 (±116.3),2596.4 (±116.3),120.5% (±11.3%),6951482,37.4,1.6,37.4(±1.6)
Total,Bulgaria,2020,50,4369.0,2127.0,2277.0,2109.0,2343.0,2112.0,2193.6,97.5,1.96,85.5,2108.1,2279.1,2175.4,85.5,99.2,7.5,2193.6 (±85.5),2175.4 (±85.5),99.2% (±7.5%),6951482,31.3,1.2,31.3(±1.2)
Total,Bulgaria,2020,51,3944.0,2178.0,2435.0,2041.0,2345.0,2136.0,2227.0,143.2,1.96,125.5,2101.5,2352.5,1717.0,125.5,77.1,9.4,2227.0 (±125.5),1717.0 (±125.5),77.1% (±9.4%),6951482,24.7,1.8,24.7(±1.8)
Total,Bulgaria,2020,52,3240.0,2158.0,2807.0,2252.0,2434.0,2120.0,2354.2,251.1,1.96,220.1,2134.1,2574.2999999999997,885.8,220.1,37.6,11.7,2354.2 (±220.1),885.8 (±220.1),37.6% (±11.7%),6951482,12.7,3.2,12.7(±3.2)
Total,Bulgaria,2020,53,2940.0,2149.0,2807.0,2252.0,2434.0,2120.0,2149.0,252.5,1.96,221.3,1927.7,2370.3,791.0,221.3,36.8,12.8,2149.0 (±221.3),791.0 (±221.3),36.8% (±12.8%),6951482,11.4,3.2,11.4(±3.2)
Total,Croatia,2020,10,1056.0,1215.0,1047.0,983.0,1266.0,1130.0,1128.2,104.1,1.96,91.2,1037.0,1219.4,-72.2,91.2,-6.4,7.0,1128.2 (±91.2),-72.2 (±91.2),-6.4% (±7.0%),4058165,-1.8,2.3,-1.8(±2.3)
Total,Croatia,2020,11,1083.0,1208.0,1034.0,1035.0,1165.0,1018.0,1092.0,78.6,1.96,68.9,1023.1,1160.9,-9.0,68.9,-0.8,5.9,1092.0 (±68.9),-9.0 (±68.9),-0.8% (±5.9%),4058165,-0.2,1.7,-0.2(±1.7)
Total,Croatia,2020,12,1096.0,1232.0,1008.0,1038.0,1072.0,970.0,1064.0,90.5,1.96,79.3,984.7,1143.3,32.0,79.3,3.0,7.1,1064.0 (±79.3),32.0 (±79.3),3.0% (±7.1%),4058165,0.8,1.9,0.8(±1.9)
Total,Croatia,2020,13,1122.0,1085.0,1086.0,969.0,1061.0,987.0,1037.6,49.8,1.96,43.7,993.8999999999999,1081.3,84.4,43.7,8.1,4.3,1037.6 (±43.7),84.4 (±43.7),8.1% (±4.3%),4058165,2.1,1.1,2.1(±1.1)
Total,Croatia,2020,14,1011.0,1137.0,1003.0,995.0,1065.0,1032.0,1046.4,51.6,1.96,45.2,1001.2,1091.6000000000001,-35.4,45.2,-3.4,4.0,1046.4 (±45.2),-35.4 (±45.2),-3.4% (±4.0%),4058165,-0.9,1.1,-0.9(±1.1)
Total,Croatia,2020,15,999.0,1078.0,966.0,970.0,1007.0,958.0,995.8,44.4,1.96,38.9,956.9,1034.7,3.2,38.9,0.3,3.8,995.8 (±38.9),3.2 (±38.9),0.3% (±3.8%),4058165,0.1,0.9,0.1(±0.9)
Total,Croatia,2020,16,976.0,1026.0,931.0,996.0,947.0,914.0,962.8,41.8,1.96,36.6,926.1999999999999,999.4,13.2,36.6,1.4,3.7,962.8 (±36.6),13.2 (±36.6),1.4% (±3.7%),4058165,0.3,0.9,0.3(±0.9)
Total,Croatia,2020,17,868.0,1041.0,940.0,1025.0,1028.0,1033.0,1013.4,37.1,1.96,32.5,980.9,1045.9,-145.4,32.5,-14.3,2.7,1013.4 (±32.5),-145.4 (±32.5),-14.3% (±2.7%),4058165,-3.6,0.8,-3.6(±0.8)
Total,Croatia,2020,18,912.0,1019.0,1005.0,999.0,878.0,947.0,969.6,51.9,1.96,45.5,924.1,1015.1,-57.6,45.5,-5.9,4.3,969.6 (±45.5),-57.6 (±45.5),-5.9% (±4.3%),4058165,-1.4,1.1,-1.4(±1.1)
Total,Croatia,2020,19,877.0,1011.0,912.0,925.0,935.0,958.0,948.2,34.8,1.96,30.5,917.7,978.7,-71.2,30.5,-7.5,2.9,948.2 (±30.5),-71.2 (±30.5),-7.5% (±2.9%),4058165,-1.8,0.8,-1.8(±0.8)
Total,Croatia,2020,20,909.0,926.0,987.0,931.0,919.0,943.0,941.2,24.2,1.96,21.2,920.0,962.4000000000001,-32.2,21.2,-3.4,2.1,941.2 (±21.2),-32.2 (±21.2),-3.4% (±2.1%),4058165,-0.8,0.5,-0.8(±0.5)
Total,Croatia,2020,21,903.0,947.0,1003.0,894.0,930.0,952.0,945.2,35.3,1.96,30.9,914.3000000000001,976.1,-42.2,30.9,-4.5,3.0,945.2 (±30.9),-42.2 (±30.9),-4.5% (±3.0%),4058165,-1.0,0.7,-1.0(±0.7)
Total,Croatia,2020,22,849.0,855.0,963.0,984.0,950.0,893.0,929.0,47.7,1.96,41.8,887.2,970.8,-80.0,41.8,-8.6,3.9,929.0 (±41.8),-80.0 (±41.8),-8.6% (±3.9%),4058165,-2.0,1.1,-2.0(±1.1)
Total,Croatia,2020,23,973.0,998.0,903.0,906.0,917.0,1024.0,949.6,51.0,1.96,44.7,904.9,994.3000000000001,23.4,44.7,2.5,4.6,949.6 (±44.7),23.4 (±44.7),2.5% (±4.6%),4058165,0.6,1.1,0.6(±1.1)
Total,Croatia,2020,24,980.0,1000.0,906.0,857.0,901.0,1040.0,940.8,68.1,1.96,59.7,881.0999999999999,1000.5,39.2,59.7,4.2,6.2,940.8 (±59.7),39.2 (±59.7),4.2% (±6.2%),4058165,1.0,1.4,1.0(±1.4)
Total,Croatia,2020,25,889.0,875.0,975.0,1004.0,845.0,909.0,921.6,59.7,1.96,52.3,869.3000000000001,973.9,-32.6,52.3,-3.5,5.2,921.6 (±52.3),-32.6 (±52.3),-3.5% (±5.2%),4058165,-0.8,1.3,-0.8(±1.3)
Total,Croatia,2020,26,932.0,880.0,906.0,933.0,884.0,960.0,912.6,30.3,1.96,26.6,886.0,939.2,19.4,26.6,2.1,2.9,912.6 (±26.6),19.4 (±26.6),2.1% (±2.9%),4058165,0.5,0.6,0.5(±0.6)
Total,Croatia,2020,27,969.0,996.0,874.0,973.0,985.0,930.0,951.6,44.8,1.96,39.3,912.3000000000001,990.9,17.4,39.3,1.8,4.0,951.6 (±39.3),17.4 (±39.3),1.8% (±4.0%),4058165,0.4,1.0,0.4(±1.0)
Total,Croatia,2020,28,918.0,1010.0,910.0,1010.0,947.0,870.0,949.4,55.1,1.96,48.3,901.1,997.6999999999999,-31.4,48.3,-3.3,4.7,949.4 (±48.3),-31.4 (±48.3),-3.3% (±4.7%),4058165,-0.8,1.2,-0.8(±1.2)
Total,Croatia,2020,29,886.0,1049.0,904.0,979.0,911.0,933.0,955.2,53.7,1.96,47.1,908.1,1002.3000000000001,-69.2,47.1,-7.2,4.4,955.2 (±47.1),-69.2 (±47.1),-7.2% (±4.4%),4058165,-1.7,1.2,-1.7(±1.2)
Total,Croatia,2020,30,975.0,1230.0,942.0,863.0,916.0,985.0,987.2,127.7,1.96,111.9,875.3000000000001,1099.1000000000001,-12.2,111.9,-1.2,10.1,987.2 (±111.9),-12.2 (±111.9),-1.2% (±10.1%),4058165,-0.3,2.8,-0.3(±2.8)
Total,Croatia,2020,31,1061.0,918.0,874.0,1106.0,1044.0,865.0,961.4,96.5,1.96,84.6,876.8,1046.0,99.6,84.6,10.4,9.0,961.4 (±84.6),99.6 (±84.6),10.4% (±9.0%),4058165,2.5,2.0,2.5(±2.0)
Total,Croatia,2020,32,956.0,1040.0,804.0,1022.0,1030.0,892.0,957.6,93.9,1.96,82.3,875.3000000000001,1039.9,-1.6,82.3,-0.2,7.9,957.6 (±82.3),-1.6 (±82.3),-0.2% (±7.9%),4058165,-0.0,2.0,-0.0(±2.0)
Total,Croatia,2020,33,927.0,1066.0,930.0,850.0,956.0,884.0,937.2,74.1,1.96,65.0,872.2,1002.2,-10.2,65.0,-1.1,6.4,937.2 (±65.0),-10.2 (±65.0),-1.1% (±6.4%),4058165,-0.3,1.7,-0.3(±1.7)
Total,Croatia,2020,34,923.0,827.0,951.0,876.0,939.0,928.0,904.2,46.3,1.96,40.6,863.6,944.8000000000001,18.8,40.6,2.1,4.4,904.2 (±40.6),18.8 (±40.6),2.1% (±4.4%),4058165,0.5,1.0,0.5(±1.0)
Total,Croatia,2020,35,974.0,929.0,911.0,917.0,879.0,939.0,915.0,20.4,1.96,17.9,897.1,932.9,59.0,17.9,6.4,2.0,915.0 (±17.9),59.0 (±17.9),6.4% (±2.0%),4058165,1.5,0.4,1.5(±0.4)
Total,Croatia,2020,36,934.0,911.0,897.0,875.0,918.0,831.0,886.4,31.4,1.96,27.5,858.9,913.9,47.6,27.5,5.4,3.2,886.4 (±27.5),47.6 (±27.5),5.4% (±3.2%),4058165,1.2,0.7,1.2(±0.7)
Total,Croatia,2020,37,1004.0,909.0,903.0,862.0,929.0,893.0,899.2,22.0,1.96,19.3,879.9000000000001,918.5,104.8,19.3,11.7,2.4,899.2 (±19.3),104.8 (±19.3),11.7% (±2.4%),4058165,2.6,0.5,2.6(±0.5)
Total,Croatia,2020,38,976.0,1057.0,876.0,918.0,926.0,875.0,930.4,66.7,1.96,58.5,871.9,988.9,45.6,58.5,4.9,6.2,930.4 (±58.5),45.6 (±58.5),4.9% (±6.2%),4058165,1.1,1.5,1.1(±1.5)
Total,Croatia,2020,39,968.0,891.0,1008.0,969.0,913.0,944.0,945.0,41.2,1.96,36.1,908.9,981.1,23.0,36.1,2.4,3.7,945.0 (±36.1),23.0 (±36.1),2.4% (±3.7%),4058165,0.6,0.9,0.6(±0.9)
Total,Croatia,2020,40,1065.0,927.0,958.0,965.0,1035.0,921.0,961.2,40.6,1.96,35.6,925.6,996.8000000000001,103.8,35.6,10.8,4.0,961.2 (±35.6),103.8 (±35.6),10.8% (±4.0%),4058165,2.6,0.8,2.6(±0.8)
Total,Croatia,2020,41,972.0,914.0,1029.0,994.0,957.0,975.0,973.8,38.2,1.96,33.5,940.3,1007.3,-1.8,33.5,-0.2,3.3,973.8 (±33.5),-1.8 (±33.5),-0.2% (±3.3%),4058165,-0.0,0.8,-0.0(±0.8)
Total,Croatia,2020,42,1096.0,945.0,944.0,939.0,959.0,942.0,945.8,6.9,1.96,6.0,939.8,951.8,150.2,6.0,15.9,0.7,945.8 (±6.0),150.2 (±6.0),15.9% (±0.7%),4058165,3.7,0.1,3.7(±0.1)
Total,Croatia,2020,43,1135.0,949.0,968.0,945.0,1004.0,919.0,957.0,28.2,1.96,24.7,932.3,981.7,178.0,24.7,18.6,3.0,957.0 (±24.7),178.0 (±24.7),18.6% (±3.0%),4058165,4.4,0.6,4.4(±0.6)
Total,Croatia,2020,44,1160.0,953.0,971.0,1000.0,950.0,940.0,962.8,21.1,1.96,18.5,944.3,981.3,197.2,18.5,20.5,2.3,962.8 (±18.5),197.2 (±18.5),20.5% (±2.3%),4058165,4.9,0.4,4.9(±0.4)
Total,Croatia,2020,45,1290.0,1004.0,1006.0,977.0,925.0,966.0,975.6,29.6,1.96,25.9,949.7,1001.5,314.4,25.9,32.2,3.4,975.6 (±25.9),314.4 (±25.9),32.2% (±3.4%),4058165,7.7,0.7,7.7(±0.7)
Total,Croatia,2020,46,1363.0,951.0,984.0,985.0,986.0,999.0,981.0,16.0,1.96,14.0,967.0,995.0,382.0,14.0,38.9,1.9,981.0 (±14.0),382.0 (±14.0),38.9% (±1.9%),4058165,9.4,0.4,9.4(±0.4)
Total,Croatia,2020,47,1488.0,938.0,1007.0,940.0,981.0,915.0,956.2,33.1,1.96,29.0,927.2,985.2,531.8,29.0,55.6,4.6,956.2 (±29.0),531.8 (±29.0),55.6% (±4.6%),4058165,13.1,0.7,13.1(±0.7)
Total,Croatia,2020,48,1484.0,955.0,975.0,1020.0,1009.0,915.0,974.8,37.9,1.96,33.2,941.5999999999999,1008.0,509.2,33.2,52.2,5.0,974.8 (±33.2),509.2 (±33.2),52.2% (±5.0%),4058165,12.5,0.9,12.5(±0.9)
Total,Croatia,2020,49,1707.0,982.0,1067.0,1038.0,982.0,989.0,1011.6,34.7,1.96,30.4,981.2,1042.0,695.4,30.4,68.7,4.9,1011.6 (±30.4),695.4 (±30.4),68.7% (±4.9%),4058165,17.1,0.8,17.1(±0.8)
Total,Croatia,2020,50,1764.0,953.0,1157.0,1028.0,1070.0,1021.0,1045.8,67.1,1.96,58.8,987.0,1104.6,718.2,58.8,68.7,9.0,1045.8 (±58.8),718.2 (±58.8),68.7% (±9.0%),4058165,17.7,1.4,17.7(±1.4)
Total,Croatia,2020,51,1782.0,938.0,1188.0,989.0,1078.0,1048.0,1048.2,84.9,1.96,74.4,973.8000000000001,1122.6000000000001,733.8,74.4,70.0,11.3,1048.2 (±74.4),733.8 (±74.4),70.0% (±11.3%),4058165,18.1,1.8,18.1(±1.8)
Total,Croatia,2020,52,1676.0,1033.0,1263.0,1093.0,1114.0,1024.0,1105.4,85.9,1.96,75.3,1030.1000000000001,1180.7,570.6,75.3,51.6,9.7,1105.4 (±75.3),570.6 (±75.3),51.6% (±9.7%),4058165,14.1,1.8,14.1(±1.8)
Total,Croatia,2020,53,1506.0,1046.0,1263.0,1093.0,1114.0,1024.0,1046.0,83.9,1.96,73.5,972.5,1119.5,460.0,73.5,44.0,9.5,1046.0 (±73.5),460.0 (±73.5),44.0% (±9.5%),4058165,11.3,1.8,11.3(±1.8)
Total,Cyprus,2020,10,119.0,141.0,89.0,136.0,129.0,130.0,125.0,18.5,1.96,16.2,108.8,141.2,-6.0,16.2,-4.8,10.9,125.0 (±16.2),-6.0 (±16.2),-4.8% (±10.9%),888005,-0.7,1.8,-0.7(±1.8)
Total,Cyprus,2020,11,130.0,151.0,108.0,117.0,106.0,135.0,123.4,17.2,1.96,15.1,108.30000000000001,138.5,6.6,15.1,5.3,11.4,123.4 (±15.1),6.6 (±15.1),5.3% (±11.4%),888005,0.7,1.7,0.7(±1.7)
Total,Cyprus,2020,12,141.0,119.0,107.0,149.0,124.0,115.0,122.8,14.2,1.96,12.4,110.39999999999999,135.2,18.2,12.4,14.8,10.5,122.8 (±12.4),18.2 (±12.4),14.8% (±10.5%),888005,2.0,1.4,2.0(±1.4)
Total,Cyprus,2020,13,137.0,108.0,118.0,105.0,109.0,125.0,113.0,7.4,1.96,6.5,106.5,119.5,24.0,6.5,21.2,6.6,113.0 (±6.5),24.0 (±6.5),21.2% (±6.6%),888005,2.7,0.7,2.7(±0.7)
Total,Cyprus,2020,14,137.0,112.0,123.0,125.0,124.0,115.0,119.8,5.3,1.96,4.6,115.2,124.39999999999999,17.2,4.6,14.4,4.3,119.8 (±4.6),17.2 (±4.6),14.4% (±4.3%),888005,1.9,0.6,1.9(±0.6)
Total,Cyprus,2020,15,109.0,122.0,109.0,97.0,123.0,112.0,112.6,9.5,1.96,8.3,104.3,120.89999999999999,-3.6,8.3,-3.2,6.6,112.6 (±8.3),-3.6 (±8.3),-3.2% (±6.6%),888005,-0.4,0.9,-0.4(±0.9)
Total,Cyprus,2020,16,124.0,113.0,90.0,123.0,120.0,125.0,114.2,12.8,1.96,11.2,103.0,125.4,9.8,11.2,8.6,9.7,114.2 (±11.2),9.8 (±11.2),8.6% (±9.7%),888005,1.1,1.3,1.1(±1.3)
Total,Cyprus,2020,17,117.0,128.0,95.0,120.0,120.0,126.0,117.8,11.8,1.96,10.3,107.5,128.1,-0.8,10.3,-0.7,8.0,117.8 (±10.3),-0.8 (±10.3),-0.7% (±8.0%),888005,-0.1,1.2,-0.1(±1.2)
Total,Cyprus,2020,18,121.0,118.0,102.0,104.0,117.0,135.0,115.2,11.9,1.96,10.4,104.8,125.60000000000001,5.8,10.4,5.0,8.7,115.2 (±10.4),5.8 (±10.4),5.0% (±8.7%),888005,0.7,1.1,0.7(±1.1)
Total,Cyprus,2020,19,112.0,106.0,99.0,110.0,99.0,101.0,103.0,4.3,1.96,3.8,99.2,106.8,9.0,3.8,8.7,3.8,103.0 (±3.8),9.0 (±3.8),8.7% (±3.8%),888005,1.0,0.4,1.0(±0.4)
Total,Cyprus,2020,20,140.0,92.0,95.0,97.0,90.0,110.0,96.8,7.0,1.96,6.1,90.7,102.89999999999999,43.2,6.1,44.6,8.5,96.8 (±6.1),43.2 (±6.1),44.6% (±8.5%),888005,4.9,0.7,4.9(±0.7)
Total,Cyprus,2020,21,184.0,95.0,91.0,112.0,111.0,128.0,107.4,13.3,1.96,11.7,95.7,119.10000000000001,76.6,11.7,71.3,16.8,107.4 (±11.7),76.6 (±11.7),71.3% (±16.8%),888005,8.6,1.3,8.6(±1.3)
Total,Cyprus,2020,22,108.0,86.0,80.0,109.0,95.0,138.0,101.6,20.7,1.96,18.1,83.5,119.69999999999999,6.4,18.1,6.3,16.1,101.6 (±18.1),6.4 (±18.1),6.3% (±16.1%),888005,0.7,2.1,0.7(±2.1)
Total,Cyprus,2020,23,125.0,93.0,86.0,110.0,90.0,92.0,94.2,8.3,1.96,7.3,86.9,101.5,30.8,7.3,32.7,9.5,94.2 (±7.3),30.8 (±7.3),32.7% (±9.5%),888005,3.5,0.8,3.5(±0.8)
Total,Cyprus,2020,24,94.0,103.0,79.0,85.0,85.0,101.0,90.6,9.6,1.96,8.4,82.19999999999999,99.0,3.4,8.4,3.8,8.9,90.6 (±8.4),3.4 (±8.4),3.8% (±8.9%),888005,0.4,0.9,0.4(±0.9)
Total,Cyprus,2020,25,104.0,98.0,125.0,89.0,109.0,116.0,107.4,12.8,1.96,11.2,96.2,118.60000000000001,-3.4,11.2,-3.2,9.1,107.4 (±11.2),-3.4 (±11.2),-3.2% (±9.1%),888005,-0.4,1.3,-0.4(±1.3)
Total,Cyprus,2020,26,106.0,117.0,91.0,109.0,93.0,97.0,101.4,10.0,1.96,8.8,92.60000000000001,110.2,4.6,8.8,4.5,8.3,101.4 (±8.8),4.6 (±8.8),4.5% (±8.3%),888005,0.5,1.0,0.5(±1.0)
Total,Cyprus,2020,27,112.0,81.0,90.0,112.0,96.0,120.0,99.8,14.3,1.96,12.5,87.3,112.3,12.2,12.5,12.2,12.5,99.8 (±12.5),12.2 (±12.5),12.2% (±12.5%),888005,1.4,1.4,1.4(±1.4)
