Sex,Location,Year,Week,Mortality,2015,2016,2017,2018,2019,Mean_Mortality,STD,Z-Score(95%),Conf_interval,Lower_bound_Mean_mortality,Upper_bound_Mean_mortality,Excess_mortality_Mean,Excess_mortality_fluc,P_Score,P_score_fluctuation,Mean Mortality ±,Excess Mortality ±,P_score ±
Male,Severen tsentralen,2020,20,17,19.0,19.0,12.0,13.0,15.0,15.6,2.9,1.96,2.5,13.1,18.1,1.4,2.5,9.0,15.1,15.6 (±2.5),1.4 (±2.5),9.0% (±15.1%)
Male,Severen tsentralen,2020,21,21,13.0,18.0,23.0,19.0,19.0,18.4,3.2,1.96,2.8,15.599999999999998,21.2,2.6,2.8,14.1,15.0,18.4 (±2.8),2.6 (±2.8),14.1% (±15.0%)
Male,Severen tsentralen,2020,22,12,19.0,14.0,19.0,22.0,18.0,18.4,2.6,1.96,2.3,16.099999999999998,20.7,-6.4,2.3,-34.8,7.2,18.4 (±2.3),-6.4 (±2.3),-34.8% (±7.2%)
Male,Severen tsentralen,2020,23,12,22.0,11.0,18.0,13.0,18.0,16.4,3.9,1.96,3.4,12.999999999999998,19.799999999999997,-4.4,3.4,-26.8,12.6,16.4 (±3.4),-4.4 (±3.4),-26.8% (±12.6%)
Male,Severen tsentralen,2020,24,14,19.0,22.0,17.0,9.0,12.0,15.8,4.7,1.96,4.1,11.700000000000001,19.9,-1.8,4.1,-11.4,18.2,15.8 (±4.1),-1.8 (±4.1),-11.4% (±18.2%)
Male,Severen tsentralen,2020,25,18,11.0,20.0,17.0,21.0,8.0,15.4,5.1,1.96,4.5,10.9,19.9,2.6,4.5,16.9,26.4,15.4 (±4.5),2.6 (±4.5),16.9% (±26.4%)
Male,Severen tsentralen,2020,26,18,14.0,16.0,15.0,14.0,14.0,14.6,0.8,1.96,0.7,13.9,15.299999999999999,3.4,0.7,23.3,5.7,14.6 (±0.7),3.4 (±0.7),23.3% (±5.7%)
Male,Severen tsentralen,2020,27,15,14.0,14.0,16.0,8.0,14.0,13.2,2.7,1.96,2.4,10.799999999999999,15.6,1.8,2.4,13.6,17.4,13.2 (±2.4),1.8 (±2.4),13.6% (±17.4%)
Male,Severen tsentralen,2020,28,17,16.0,15.0,20.0,16.0,12.0,15.8,2.6,1.96,2.3,13.5,18.1,1.2,2.3,7.6,13.7,15.8 (±2.3),1.2 (±2.3),7.6% (±13.7%)
Male,Severen tsentralen,2020,29,18,16.0,14.0,23.0,22.0,16.0,18.2,3.6,1.96,3.2,15.0,21.4,-0.2,3.2,-1.1,14.8,18.2 (±3.2),-0.2 (±3.2),-1.1% (±14.8%)
Male,Severen tsentralen,2020,30,13,12.0,22.0,23.0,17.0,23.0,19.4,4.3,1.96,3.8,15.599999999999998,23.2,-6.4,3.8,-33.0,11.0,19.4 (±3.8),-6.4 (±3.8),-33.0% (±11.0%)
Male,Severen tsentralen,2020,31,14,21.0,14.0,23.0,17.0,14.0,17.8,3.7,1.96,3.2,14.600000000000001,21.0,-3.8,3.2,-21.3,12.0,17.8 (±3.2),-3.8 (±3.2),-21.3% (±12.0%)
Male,Severen tsentralen,2020,32,22,18.0,13.0,19.0,16.0,17.0,16.6,2.1,1.96,1.8,14.8,18.400000000000002,5.4,1.8,32.5,12.9,16.6 (±1.8),5.4 (±1.8),32.5% (±12.9%)
Male,Severen tsentralen,2020,33,11,17.0,20.0,11.0,16.0,9.0,14.6,4.0,1.96,3.5,11.1,18.1,-3.6,3.5,-24.7,14.5,14.6 (±3.5),-3.6 (±3.5),-24.7% (±14.5%)
Male,Severen tsentralen,2020,34,22,17.0,15.0,13.0,16.0,23.0,16.8,3.4,1.96,3.0,13.8,19.8,5.2,3.0,31.0,19.9,16.8 (±3.0),5.2 (±3.0),31.0% (±19.9%)
Male,Severen tsentralen,2020,35,15,21.0,15.0,19.0,16.0,19.0,18.0,2.2,1.96,1.9,16.1,19.9,-3.0,1.9,-16.7,7.9,18.0 (±1.9),-3.0 (±1.9),-16.7% (±7.9%)
Male,Severen tsentralen,2020,36,12,22.0,19.0,18.0,18.0,16.0,18.6,2.0,1.96,1.8,16.8,20.400000000000002,-6.6,1.8,-35.5,5.7,18.6 (±1.8),-6.6 (±1.8),-35.5% (±5.7%)
Male,Severen tsentralen,2020,37,15,15.0,11.0,18.0,22.0,20.0,17.2,3.9,1.96,3.4,13.799999999999999,20.599999999999998,-2.2,3.4,-12.8,14.4,17.2 (±3.4),-2.2 (±3.4),-12.8% (±14.4%)
Male,Severen tsentralen,2020,38,10,11.0,21.0,9.0,15.0,18.0,14.8,4.4,1.96,3.9,10.9,18.7,-4.8,3.9,-32.4,14.1,14.8 (±3.9),-4.8 (±3.9),-32.4% (±14.1%)
Male,Severen tsentralen,2020,39,20,18.0,18.0,17.0,20.0,13.0,17.2,2.3,1.96,2.0,15.2,19.2,2.8,2.0,16.3,12.1,17.2 (±2.0),2.8 (±2.0),16.3% (±12.1%)
Male,Severen tsentralen,2020,40,16,16.0,13.0,19.0,24.0,24.0,19.2,4.4,1.96,3.9,15.299999999999999,23.099999999999998,-3.2,3.9,-16.7,14.0,19.2 (±3.9),-3.2 (±3.9),-16.7% (±14.0%)
Male,Severen tsentralen,2020,41,10,19.0,14.0,6.0,11.0,23.0,14.6,6.0,1.96,5.3,9.3,19.9,-4.6,5.3,-31.5,18.2,14.6 (±5.3),-4.6 (±5.3),-31.5% (±18.2%)
Male,Severen tsentralen,2020,42,24,24.0,22.0,16.0,26.0,16.0,20.8,4.1,1.96,3.6,17.2,24.400000000000002,3.2,3.6,15.4,17.0,20.8 (±3.6),3.2 (±3.6),15.4% (±17.0%)
Male,Severen tsentralen,2020,43,28,16.0,22.0,14.0,23.0,11.0,17.2,4.6,1.96,4.0,13.2,21.2,10.8,4.0,62.8,30.7,17.2 (±4.0),10.8 (±4.0),62.8% (±30.7%)
Male,Severen tsentralen,2020,44,22,27.0,13.0,16.0,21.0,17.0,18.8,4.8,1.96,4.2,14.600000000000001,23.0,3.2,4.2,17.0,21.3,18.8 (±4.2),3.2 (±4.2),17.0% (±21.3%)
Male,Severen tsentralen,2020,45,36,19.0,21.0,16.0,18.0,19.0,18.6,1.6,1.96,1.4,17.200000000000003,20.0,17.4,1.4,93.5,13.5,18.6 (±1.4),17.4 (±1.4),93.5% (±13.5%)
Male,Severen tsentralen,2020,46,43,15.0,19.0,17.0,14.0,18.0,16.6,1.9,1.96,1.7,14.900000000000002,18.3,26.4,1.7,159.0,24.0,16.6 (±1.7),26.4 (±1.7),159.0% (±24.0%)
Male,Severen tsentralen,2020,47,44,20.0,27.0,12.0,21.0,14.0,18.8,5.3,1.96,4.6,14.200000000000001,23.4,25.2,4.6,134.0,46.0,18.8 (±4.6),25.2 (±4.6),134.0% (±46.0%)
Male,Severen tsentralen,2020,48,42,19.0,11.0,20.0,19.0,14.0,16.6,3.5,1.96,3.1,13.500000000000002,19.700000000000003,25.4,3.1,153.0,39.8,16.6 (±3.1),25.4 (±3.1),153.0% (±39.8%)
Male,Severen tsentralen,2020,49,52,26.0,21.0,19.0,25.0,19.0,22.0,3.0,1.96,2.6,19.4,24.6,30.0,2.6,136.4,25.0,22.0 (±2.6),30.0 (±2.6),136.4% (±25.0%)
Male,Severen tsentralen,2020,50,39,19.0,25.0,10.0,17.0,13.0,16.8,5.2,1.96,4.6,12.200000000000001,21.4,22.2,4.6,132.1,49.9,16.8 (±4.6),22.2 (±4.6),132.1% (±49.9%)
Male,Severen tsentralen,2020,51,40,13.0,14.0,17.0,28.0,23.0,19.0,5.7,1.96,5.0,14.0,24.0,21.0,5.0,110.5,43.8,19.0 (±5.0),21.0 (±5.0),110.5% (±43.8%)
Male,Severen tsentralen,2020,52,30,17.0,22.0,17.0,21.0,21.0,19.6,2.2,1.96,1.9,17.700000000000003,21.5,10.4,1.9,53.1,13.6,19.6 (±1.9),10.4 (±1.9),53.1% (±13.6%)
Male,Severen tsentralen,2020,53,34,15.0,22.0,17.0,21.0,21.0,15.0,2.7,1.96,2.4,12.6,17.4,19.0,2.4,126.7,31.3,15.0 (±2.4),19.0 (±2.4),126.7% (±31.3%)
Male,Severna i yugoiztochna Bulgaria,2020,10,73,72.0,78.0,81.0,100.0,71.0,80.4,10.5,1.96,9.2,71.2,89.60000000000001,-7.4,9.2,-9.2,9.3,80.4 (±9.2),-7.4 (±9.2),-9.2% (±9.3%)
Male,Severna i yugoiztochna Bulgaria,2020,11,76,90.0,57.0,95.0,79.0,63.0,76.8,14.8,1.96,13.0,63.8,89.8,-0.8,13.0,-1.0,14.4,76.8 (±13.0),-0.8 (±13.0),-1.0% (±14.4%)
Male,Severna i yugoiztochna Bulgaria,2020,12,63,60.0,75.0,76.0,80.0,75.0,73.2,6.9,1.96,6.0,67.2,79.2,-10.2,6.0,-13.9,6.6,73.2 (±6.0),-10.2 (±6.0),-13.9% (±6.6%)
Male,Severna i yugoiztochna Bulgaria,2020,13,69,66.0,69.0,68.0,75.0,82.0,72.0,5.8,1.96,5.1,66.9,77.1,-3.0,5.1,-4.2,6.3,72.0 (±5.1),-3.0 (±5.1),-4.2% (±6.3%)
Male,Severna i yugoiztochna Bulgaria,2020,14,60,86.0,77.0,84.0,64.0,76.0,77.4,7.7,1.96,6.7,70.7,84.10000000000001,-17.4,6.7,-22.5,6.2,77.4 (±6.7),-17.4 (±6.7),-22.5% (±6.2%)
Male,Severna i yugoiztochna Bulgaria,2020,15,79,86.0,66.0,87.0,63.0,68.0,74.0,10.3,1.96,9.0,65.0,83.0,5.0,9.0,6.8,11.6,74.0 (±9.0),5.0 (±9.0),6.8% (±11.6%)
Male,Severna i yugoiztochna Bulgaria,2020,16,61,89.0,81.0,78.0,75.0,69.0,78.4,6.6,1.96,5.8,72.60000000000001,84.2,-17.4,5.8,-22.2,5.4,78.4 (±5.8),-17.4 (±5.8),-22.2% (±5.4%)
Male,Severna i yugoiztochna Bulgaria,2020,17,64,78.0,95.0,87.0,77.0,87.0,84.8,6.6,1.96,5.8,79.0,90.6,-20.8,5.8,-24.5,4.9,84.8 (±5.8),-20.8 (±5.8),-24.5% (±4.9%)
Male,Severna i yugoiztochna Bulgaria,2020,18,70,85.0,70.0,65.0,77.0,91.0,77.6,9.5,1.96,8.3,69.3,85.89999999999999,-7.6,8.3,-9.8,8.7,77.6 (±8.3),-7.6 (±8.3),-9.8% (±8.7%)
Male,Severna i yugoiztochna Bulgaria,2020,19,70,68.0,81.0,81.0,72.0,69.0,74.2,5.7,1.96,5.0,69.2,79.2,-4.2,5.0,-5.7,5.9,74.2 (±5.0),-4.2 (±5.0),-5.7% (±5.9%)
Male,Severna i yugoiztochna Bulgaria,2020,20,86,72.0,82.0,77.0,67.0,66.0,72.8,6.0,1.96,5.3,67.5,78.1,13.2,5.3,18.1,8.0,72.8 (±5.3),13.2 (±5.3),18.1% (±8.0%)
Male,Severna i yugoiztochna Bulgaria,2020,21,68,74.0,86.0,83.0,68.0,75.0,77.2,6.5,1.96,5.7,71.5,82.9,-9.2,5.7,-11.9,6.1,77.2 (±5.7),-9.2 (±5.7),-11.9% (±6.1%)
Male,Severna i yugoiztochna Bulgaria,2020,22,62,82.0,59.0,81.0,75.0,75.0,74.4,8.2,1.96,7.2,67.2,81.60000000000001,-12.4,7.2,-16.7,7.3,74.4 (±7.2),-12.4 (±7.2),-16.7% (±7.3%)
Male,Severna i yugoiztochna Bulgaria,2020,23,69,89.0,68.0,74.0,72.0,63.0,73.2,8.7,1.96,7.6,65.60000000000001,80.8,-4.2,7.6,-5.7,8.9,73.2 (±7.6),-4.2 (±7.6),-5.7% (±8.9%)
Male,Severna i yugoiztochna Bulgaria,2020,24,59,86.0,66.0,75.0,61.0,82.0,74.0,9.4,1.96,8.2,65.8,82.2,-15.0,8.2,-20.3,7.9,74.0 (±8.2),-15.0 (±8.2),-20.3% (±7.9%)
Male,Severna i yugoiztochna Bulgaria,2020,25,74,77.0,84.0,73.0,71.0,73.0,75.6,4.6,1.96,4.0,71.6,79.6,-1.6,4.0,-2.1,4.9,75.6 (±4.0),-1.6 (±4.0),-2.1% (±4.9%)
Male,Severna i yugoiztochna Bulgaria,2020,26,77,61.0,67.0,93.0,67.0,57.0,69.0,12.6,1.96,11.0,58.0,80.0,8.0,11.0,11.6,15.4,69.0 (±11.0),8.0 (±11.0),11.6% (±15.4%)
Male,Severna i yugoiztochna Bulgaria,2020,27,70,75.0,71.0,62.0,62.0,74.0,68.8,5.7,1.96,5.0,63.8,73.8,1.2,5.0,1.7,6.8,68.8 (±5.0),1.2 (±5.0),1.7% (±6.8%)
Male,Severna i yugoiztochna Bulgaria,2020,28,67,73.0,66.0,69.0,76.0,57.0,68.2,6.6,1.96,5.8,62.400000000000006,74.0,-1.2,5.8,-1.8,7.7,68.2 (±5.8),-1.2 (±5.8),-1.8% (±7.7%)
Male,Severna i yugoiztochna Bulgaria,2020,29,64,61.0,66.0,62.0,88.0,60.0,67.4,10.5,1.96,9.2,58.2,76.60000000000001,-3.4,9.2,-5.0,11.4,67.4 (±9.2),-3.4 (±9.2),-5.0% (±11.4%)
Male,Severna i yugoiztochna Bulgaria,2020,30,71,71.0,77.0,83.0,72.0,83.0,77.2,5.2,1.96,4.6,72.60000000000001,81.8,-6.2,4.6,-8.0,5.2,77.2 (±4.6),-6.2 (±4.6),-8.0% (±5.2%)
Male,Severna i yugoiztochna Bulgaria,2020,31,71,82.0,78.0,71.0,71.0,68.0,74.0,5.2,1.96,4.6,69.4,78.6,-3.0,4.6,-4.1,5.6,74.0 (±4.6),-3.0 (±4.6),-4.1% (±5.6%)
Male,Severna i yugoiztochna Bulgaria,2020,32,73,88.0,60.0,88.0,58.0,81.0,75.0,13.3,1.96,11.7,63.3,86.7,-2.0,11.7,-2.7,13.1,75.0 (±11.7),-2.0 (±11.7),-2.7% (±13.1%)
Male,Severna i yugoiztochna Bulgaria,2020,33,65,70.0,80.0,71.0,60.0,53.0,66.8,9.4,1.96,8.2,58.599999999999994,75.0,-1.8,8.2,-2.7,10.6,66.8 (±8.2),-1.8 (±8.2),-2.7% (±10.6%)
Male,Severna i yugoiztochna Bulgaria,2020,34,71,66.0,63.0,56.0,79.0,72.0,67.2,7.8,1.96,6.8,60.400000000000006,74.0,3.8,6.8,5.7,9.8,67.2 (±6.8),3.8 (±6.8),5.7% (±9.8%)
Male,Severna i yugoiztochna Bulgaria,2020,35,69,87.0,68.0,71.0,77.0,74.0,75.4,6.5,1.96,5.7,69.7,81.10000000000001,-6.4,5.7,-8.5,6.4,75.4 (±5.7),-6.4 (±5.7),-8.5% (±6.4%)
Male,Severna i yugoiztochna Bulgaria,2020,36,59,64.0,71.0,69.0,69.0,58.0,66.2,4.7,1.96,4.1,62.1,70.3,-7.2,4.1,-10.9,5.2,66.2 (±4.1),-7.2 (±4.1),-10.9% (±5.2%)
Male,Severna i yugoiztochna Bulgaria,2020,37,74,67.0,73.0,71.0,72.0,63.0,69.2,3.7,1.96,3.2,66.0,72.4,4.8,3.2,6.9,4.7,69.2 (±3.2),4.8 (±3.2),6.9% (±4.7%)
Male,Severna i yugoiztochna Bulgaria,2020,38,65,56.0,67.0,54.0,71.0,76.0,64.8,8.5,1.96,7.5,57.3,72.3,0.2,7.5,0.3,10.4,64.8 (±7.5),0.2 (±7.5),0.3% (±10.4%)
Male,Severna i yugoiztochna Bulgaria,2020,39,72,71.0,84.0,71.0,71.0,68.0,73.0,5.6,1.96,4.9,68.1,77.9,-1.0,4.9,-1.4,6.2,73.0 (±4.9),-1.0 (±4.9),-1.4% (±6.2%)
Male,Severna i yugoiztochna Bulgaria,2020,40,67,70.0,68.0,67.0,69.0,79.0,70.6,4.3,1.96,3.8,66.8,74.39999999999999,-3.6,3.8,-5.1,4.8,70.6 (±3.8),-3.6 (±3.8),-5.1% (±4.8%)
Male,Severna i yugoiztochna Bulgaria,2020,41,64,79.0,76.0,64.0,69.0,67.0,71.0,5.6,1.96,4.9,66.1,75.9,-7.0,4.9,-9.9,5.8,71.0 (±4.9),-7.0 (±4.9),-9.9% (±5.8%)
Male,Severna i yugoiztochna Bulgaria,2020,42,77,85.0,76.0,75.0,85.0,62.0,76.6,8.5,1.96,7.5,69.1,84.1,0.4,7.5,0.5,8.9,76.6 (±7.5),0.4 (±7.5),0.5% (±8.9%)
Male,Severna i yugoiztochna Bulgaria,2020,43,83,80.0,83.0,68.0,90.0,71.0,78.4,8.0,1.96,7.0,71.4,85.4,4.6,7.0,5.9,8.7,78.4 (±7.0),4.6 (±7.0),5.9% (±8.7%)
Male,Severna i yugoiztochna Bulgaria,2020,44,93,88.0,64.0,85.0,77.0,69.0,76.6,9.1,1.96,8.0,68.6,84.6,16.4,8.0,21.4,11.5,76.6 (±8.0),16.4 (±8.0),21.4% (±11.5%)
Male,Severna i yugoiztochna Bulgaria,2020,45,130,82.0,96.0,68.0,67.0,83.0,79.2,10.8,1.96,9.5,69.7,88.7,50.8,9.5,64.1,17.5,79.2 (±9.5),50.8 (±9.5),64.1% (±17.5%)
Male,Severna i yugoiztochna Bulgaria,2020,46,133,71.0,86.0,77.0,79.0,78.0,78.2,4.8,1.96,4.2,74.0,82.4,54.8,4.2,70.1,8.7,78.2 (±4.2),54.8 (±4.2),70.1% (±8.7%)
Male,Severna i yugoiztochna Bulgaria,2020,47,167,88.0,85.0,79.0,88.0,59.0,79.8,10.9,1.96,9.6,70.2,89.39999999999999,87.2,9.6,109.3,22.5,79.8 (±9.6),87.2 (±9.6),109.3% (±22.5%)
Male,Severna i yugoiztochna Bulgaria,2020,48,171,91.0,79.0,80.0,76.0,64.0,78.0,8.6,1.96,7.5,70.5,85.5,93.0,7.5,119.2,19.2,78.0 (±7.5),93.0 (±7.5),119.2% (±19.2%)
Male,Severna i yugoiztochna Bulgaria,2020,49,168,81.0,92.0,67.0,92.0,74.0,81.2,9.9,1.96,8.7,72.5,89.9,86.8,8.7,106.9,20.0,81.2 (±8.7),86.8 (±8.7),106.9% (±20.0%)
Male,Severna i yugoiztochna Bulgaria,2020,50,147,104.0,91.0,73.0,92.0,76.0,87.2,11.4,1.96,10.0,77.2,97.2,59.8,10.0,68.6,17.4,87.2 (±10.0),59.8 (±10.0),68.6% (±17.4%)
Male,Severna i yugoiztochna Bulgaria,2020,51,151,69.0,91.0,68.0,81.0,82.0,78.2,8.7,1.96,7.6,70.60000000000001,85.8,72.8,7.6,93.1,17.1,78.2 (±7.6),72.8 (±7.6),93.1% (±17.1%)
Male,Severna i yugoiztochna Bulgaria,2020,52,109,77.0,91.0,72.0,104.0,93.0,87.4,11.5,1.96,10.1,77.30000000000001,97.5,21.6,10.1,24.7,12.9,87.4 (±10.1),21.6 (±10.1),24.7% (±12.9%)
Male,Severna i yugoiztochna Bulgaria,2020,53,136,68.0,91.0,72.0,104.0,93.0,68.0,13.5,1.96,11.8,56.2,79.8,68.0,11.8,100.0,29.6,68.0 (±11.8),68.0 (±11.8),100.0% (±29.6%)
Male,Severoiztochen,2020,10,15,19.0,18.0,22.0,22.0,19.0,20.0,1.7,1.96,1.5,18.5,21.5,-5.0,1.5,-25.0,5.2,20.0 (±1.5),-5.0 (±1.5),-25.0% (±5.2%)
Male,Severoiztochen,2020,11,20,23.0,9.0,24.0,18.0,14.0,17.6,5.6,1.96,4.9,12.700000000000001,22.5,2.4,4.9,13.6,24.7,17.6 (±4.9),2.4 (±4.9),13.6% (±24.7%)
Male,Severoiztochen,2020,12,17,14.0,25.0,15.0,16.0,27.0,19.4,5.5,1.96,4.8,14.599999999999998,24.2,-2.4,4.8,-12.4,17.4,19.4 (±4.8),-2.4 (±4.8),-12.4% (±17.4%)
Male,Severoiztochen,2020,13,14,18.0,16.0,13.0,17.0,17.0,16.2,1.7,1.96,1.5,14.7,17.7,-2.2,1.5,-13.6,7.3,16.2 (±1.5),-2.2 (±1.5),-13.6% (±7.3%)
Male,Severoiztochen,2020,14,10,26.0,20.0,27.0,11.0,18.0,20.4,5.8,1.96,5.1,15.299999999999999,25.5,-10.4,5.1,-51.0,9.8,20.4 (±5.1),-10.4 (±5.1),-51.0% (±9.8%)
Male,Severoiztochen,2020,15,15,20.0,14.0,21.0,11.0,20.0,17.2,4.0,1.96,3.5,13.7,20.7,-2.2,3.5,-12.8,14.7,17.2 (±3.5),-2.2 (±3.5),-12.8% (±14.7%)
Male,Severoiztochen,2020,16,19,15.0,22.0,21.0,20.0,13.0,18.2,3.5,1.96,3.1,15.1,21.3,0.8,3.1,4.4,15.2,18.2 (±3.1),0.8 (±3.1),4.4% (±15.2%)
Male,Severoiztochen,2020,17,20,17.0,18.0,15.0,15.0,18.0,16.6,1.4,1.96,1.2,15.400000000000002,17.8,3.4,1.2,20.5,8.1,16.6 (±1.2),3.4 (±1.2),20.5% (±8.1%)
Male,Severoiztochen,2020,18,15,16.0,22.0,23.0,15.0,22.0,19.6,3.4,1.96,3.0,16.6,22.6,-4.6,3.0,-23.5,10.1,19.6 (±3.0),-4.6 (±3.0),-23.5% (±10.1%)
Male,Severoiztochen,2020,19,19,16.0,25.0,18.0,12.0,14.0,17.0,4.5,1.96,3.9,13.1,20.9,2.0,3.9,11.8,20.9,17.0 (±3.9),2.0 (±3.9),11.8% (±20.9%)
Male,Severoiztochen,2020,20,26,14.0,25.0,18.0,23.0,12.0,18.4,5.0,1.96,4.4,13.999999999999998,22.799999999999997,7.6,4.4,41.3,27.3,18.4 (±4.4),7.6 (±4.4),41.3% (±27.3%)
Male,Severoiztochen,2020,21,15,26.0,19.0,11.0,11.0,18.0,17.0,5.6,1.96,4.9,12.1,21.9,-2.0,4.9,-11.8,19.7,17.0 (±4.9),-2.0 (±4.9),-11.8% (±19.7%)
Male,Severoiztochen,2020,22,16,21.0,19.0,15.0,16.0,14.0,17.0,2.6,1.96,2.3,14.7,19.3,-1.0,2.3,-5.9,11.2,17.0 (±2.3),-1.0 (±2.3),-5.9% (±11.2%)
Male,Severoiztochen,2020,23,15,25.0,16.0,18.0,24.0,13.0,19.2,4.6,1.96,4.0,15.2,23.2,-4.2,4.0,-21.9,13.4,19.2 (±4.0),-4.2 (±4.0),-21.9% (±13.4%)
Male,Severoiztochen,2020,24,13,22.0,19.0,12.0,23.0,17.0,18.6,3.9,1.96,3.4,15.200000000000001,22.0,-5.6,3.4,-30.1,10.8,18.6 (±3.4),-5.6 (±3.4),-30.1% (±10.8%)
Male,Severoiztochen,2020,25,16,23.0,17.0,21.0,17.0,16.0,18.8,2.7,1.96,2.4,16.400000000000002,21.2,-2.8,2.4,-14.9,9.6,18.8 (±2.4),-2.8 (±2.4),-14.9% (±9.6%)
Male,Severoiztochen,2020,26,18,16.0,27.0,26.0,13.0,18.0,20.0,5.5,1.96,4.8,15.2,24.8,-2.0,4.8,-10.0,17.4,20.0 (±4.8),-2.0 (±4.8),-10.0% (±17.4%)
Male,Severoiztochen,2020,27,17,20.0,16.0,10.0,20.0,23.0,17.8,4.5,1.96,3.9,13.9,21.7,-0.8,3.9,-4.5,17.2,17.8 (±3.9),-0.8 (±3.9),-4.5% (±17.2%)
Male,Severoiztochen,2020,28,17,11.0,20.0,11.0,14.0,19.0,15.0,3.8,1.96,3.3,11.7,18.3,2.0,3.3,13.3,20.4,15.0 (±3.3),2.0 (±3.3),13.3% (±20.4%)
Male,Severoiztochen,2020,29,21,14.0,20.0,8.0,19.0,15.0,15.2,4.3,1.96,3.8,11.399999999999999,19.0,5.8,3.8,38.2,27.7,15.2 (±3.8),5.8 (±3.8),38.2% (±27.7%)
Male,Severoiztochen,2020,30,26,16.0,11.0,17.0,18.0,27.0,17.8,5.2,1.96,4.6,13.200000000000001,22.4,8.2,4.6,46.1,30.0,17.8 (±4.6),8.2 (±4.6),46.1% (±30.0%)
Male,Severoiztochen,2020,31,17,20.0,16.0,20.0,11.0,15.0,16.4,3.4,1.96,3.0,13.399999999999999,19.4,0.6,3.0,3.7,16.1,16.4 (±3.0),0.6 (±3.0),3.7% (±16.1%)
Male,Severoiztochen,2020,32,20,21.0,9.0,22.0,12.0,26.0,18.0,6.4,1.96,5.6,12.4,23.6,2.0,5.6,11.1,26.4,18.0 (±5.6),2.0 (±5.6),11.1% (±26.4%)
Male,Severoiztochen,2020,33,21,16.0,19.0,24.0,15.0,16.0,18.0,3.3,1.96,2.9,15.1,20.9,3.0,2.9,16.7,16.2,18.0 (±2.9),3.0 (±2.9),16.7% (±16.2%)
Male,Severoiztochen,2020,34,17,11.0,15.0,15.0,22.0,19.0,16.4,3.8,1.96,3.3,13.099999999999998,19.7,0.6,3.3,3.7,17.4,16.4 (±3.3),0.6 (±3.3),3.7% (±17.4%)
Male,Severoiztochen,2020,35,16,18.0,18.0,14.0,24.0,16.0,18.0,3.3,1.96,2.9,15.1,20.9,-2.0,2.9,-11.1,12.3,18.0 (±2.9),-2.0 (±2.9),-11.1% (±12.3%)
Male,Severoiztochen,2020,36,14,12.0,15.0,20.0,16.0,12.0,15.0,3.0,1.96,2.6,12.4,17.6,-1.0,2.6,-6.7,13.8,15.0 (±2.6),-1.0 (±2.6),-6.7% (±13.8%)
Male,Severoiztochen,2020,37,21,10.0,21.0,19.0,11.0,11.0,14.4,4.6,1.96,4.0,10.4,18.4,6.6,4.0,45.8,31.7,14.4 (±4.0),6.6 (±4.0),45.8% (±31.7%)
Male,Severoiztochen,2020,38,23,15.0,11.0,14.0,19.0,20.0,15.8,3.3,1.96,2.9,12.9,18.7,7.2,2.9,45.6,22.6,15.8 (±2.9),7.2 (±2.9),45.6% (±22.6%)
Male,Severoiztochen,2020,39,17,18.0,17.0,20.0,13.0,16.0,16.8,2.3,1.96,2.0,14.8,18.8,0.2,2.0,1.2,10.8,16.8 (±2.0),0.2 (±2.0),1.2% (±10.8%)
Male,Severoiztochen,2020,40,12,19.0,19.0,11.0,12.0,13.0,14.8,3.5,1.96,3.1,11.700000000000001,17.900000000000002,-2.8,3.1,-18.9,14.1,14.8 (±3.1),-2.8 (±3.1),-18.9% (±14.1%)
Male,Severoiztochen,2020,41,17,14.0,14.0,21.0,18.0,13.0,16.0,3.0,1.96,2.6,13.4,18.6,1.0,2.6,6.2,14.8,16.0 (±2.6),1.0 (±2.6),6.2% (±14.8%)
Male,Severoiztochen,2020,42,15,19.0,14.0,21.0,21.0,16.0,18.2,2.8,1.96,2.5,15.7,20.7,-3.2,2.5,-17.6,9.9,18.2 (±2.5),-3.2 (±2.5),-17.6% (±9.9%)
Male,Severoiztochen,2020,43,21,26.0,18.0,17.0,19.0,21.0,20.2,3.2,1.96,2.8,17.4,23.0,0.8,2.8,4.0,12.7,20.2 (±2.8),0.8 (±2.8),4.0% (±12.7%)
Male,Severoiztochen,2020,44,21,20.0,22.0,21.0,16.0,20.0,19.8,2.0,1.96,1.8,18.0,21.6,1.2,1.8,6.1,8.9,19.8 (±1.8),1.2 (±1.8),6.1% (±8.9%)
Male,Severoiztochen,2020,45,32,20.0,18.0,22.0,19.0,25.0,20.8,2.5,1.96,2.2,18.6,23.0,11.2,2.2,53.8,14.7,20.8 (±2.2),11.2 (±2.2),53.8% (±14.7%)
Male,Severoiztochen,2020,46,34,20.0,20.0,12.0,19.0,24.0,19.0,3.9,1.96,3.4,15.6,22.4,15.0,3.4,78.9,27.1,19.0 (±3.4),15.0 (±3.4),78.9% (±27.1%)
Male,Severoiztochen,2020,47,47,24.0,18.0,21.0,29.0,13.0,21.0,5.4,1.96,4.7,16.3,25.7,26.0,4.7,123.8,40.9,21.0 (±4.7),26.0 (±4.7),123.8% (±40.9%)
Male,Severoiztochen,2020,48,37,25.0,18.0,20.0,18.0,12.0,18.6,4.2,1.96,3.7,14.900000000000002,22.3,18.4,3.7,98.9,33.0,18.6 (±3.7),18.4 (±3.7),98.9% (±33.0%)
