Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value,Value Footnotes
Venezuela (Bolivarian Republic of),2019,Total,Male,5 - 9,Estimate - de facto,"Final figure, complete",2019.0,1420995.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,6,Estimate - de facto,"Final figure, complete",2019.0,283121.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,7,Estimate - de facto,"Final figure, complete",2019.0,284217.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,8,Estimate - de facto,"Final figure, complete",2019.0,285292.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,9,Estimate - de facto,"Final figure, complete",2019.0,286369.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,10,Estimate - de facto,"Final figure, complete",2019.0,287384.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,10 - 14,Estimate - de facto,"Final figure, complete",2019.0,1442288.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,11,Estimate - de facto,"Final figure, complete",2019.0,288234.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,12,Estimate - de facto,"Final figure, complete",2019.0,288804.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,13,Estimate - de facto,"Final figure, complete",2019.0,289131.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,14,Estimate - de facto,"Final figure, complete",2019.0,288735.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,15,Estimate - de facto,"Final figure, complete",2019.0,288011.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,15 - 19,Estimate - de facto,"Final figure, complete",2019.0,1427367.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,16,Estimate - de facto,"Final figure, complete",2019.0,286985.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,17,Estimate - de facto,"Final figure, complete",2019.0,285754.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,18,Estimate - de facto,"Final figure, complete",2019.0,284336.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,19,Estimate - de facto,"Final figure, complete",2019.0,282281.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,20,Estimate - de facto,"Final figure, complete",2019.0,279659.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,20 - 24,Estimate - de facto,"Final figure, complete",2019.0,1372148.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,21,Estimate - de facto,"Final figure, complete",2019.0,276986.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,22,Estimate - de facto,"Final figure, complete",2019.0,274238.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,23,Estimate - de facto,"Final figure, complete",2019.0,271317.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,24,Estimate - de facto,"Final figure, complete",2019.0,269948.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,25,Estimate - de facto,"Final figure, complete",2019.0,268268.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,25 - 29,Estimate - de facto,"Final figure, complete",2019.0,1322783.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,26,Estimate - de facto,"Final figure, complete",2019.0,266481.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,27,Estimate - de facto,"Final figure, complete",2019.0,264287.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,28,Estimate - de facto,"Final figure, complete",2019.0,261605.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,29,Estimate - de facto,"Final figure, complete",2019.0,262142.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,30,Estimate - de facto,"Final figure, complete",2019.0,261984.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,30 - 34,Estimate - de facto,"Final figure, complete",2019.0,1294114.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,31,Estimate - de facto,"Final figure, complete",2019.0,261261.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,32,Estimate - de facto,"Final figure, complete",2019.0,260071.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,33,Estimate - de facto,"Final figure, complete",2019.0,257846.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,34,Estimate - de facto,"Final figure, complete",2019.0,252952.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,35,Estimate - de facto,"Final figure, complete",2019.0,247571.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,35 - 39,Estimate - de facto,"Final figure, complete",2019.0,1180244.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,36,Estimate - de facto,"Final figure, complete",2019.0,242055.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,37,Estimate - de facto,"Final figure, complete",2019.0,236106.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,38,Estimate - de facto,"Final figure, complete",2019.0,229939.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,39,Estimate - de facto,"Final figure, complete",2019.0,224573.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,40,Estimate - de facto,"Final figure, complete",2019.0,219066.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,40 - 44,Estimate - de facto,"Final figure, complete",2019.0,1042646.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,41,Estimate - de facto,"Final figure, complete",2019.0,213679.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,42,Estimate - de facto,"Final figure, complete",2019.0,208192.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,43,Estimate - de facto,"Final figure, complete",2019.0,202560.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,44,Estimate - de facto,"Final figure, complete",2019.0,199149.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,45,Estimate - de facto,"Final figure, complete",2019.0,195654.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,45 - 49,Estimate - de facto,"Final figure, complete",2019.0,946494.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,46,Estimate - de facto,"Final figure, complete",2019.0,192455.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,47,Estimate - de facto,"Final figure, complete",2019.0,189168.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,48,Estimate - de facto,"Final figure, complete",2019.0,185790.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,49,Estimate - de facto,"Final figure, complete",2019.0,183427.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,50,Estimate - de facto,"Final figure, complete",2019.0,180985.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,50 - 54,Estimate - de facto,"Final figure, complete",2019.0,877401.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,51,Estimate - de facto,"Final figure, complete",2019.0,178793.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,52,Estimate - de facto,"Final figure, complete",2019.0,176406.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,53,Estimate - de facto,"Final figure, complete",2019.0,173676.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,54,Estimate - de facto,"Final figure, complete",2019.0,167541.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,55,Estimate - de facto,"Final figure, complete",2019.0,161419.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,55 - 59,Estimate - de facto,"Final figure, complete",2019.0,747504.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,56,Estimate - de facto,"Final figure, complete",2019.0,155727.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,57,Estimate - de facto,"Final figure, complete",2019.0,149968.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,58,Estimate - de facto,"Final figure, complete",2019.0,144008.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,59,Estimate - de facto,"Final figure, complete",2019.0,136382.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,60,Estimate - de facto,"Final figure, complete",2019.0,128785.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,60 - 64,Estimate - de facto,"Final figure, complete",2019.0,574077.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,61,Estimate - de facto,"Final figure, complete",2019.0,121699.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,62,Estimate - de facto,"Final figure, complete",2019.0,114722.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,63,Estimate - de facto,"Final figure, complete",2019.0,107741.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,64,Estimate - de facto,"Final figure, complete",2019.0,101130.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,65,Estimate - de facto,"Final figure, complete",2019.0,94540.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,65 - 69,Estimate - de facto,"Final figure, complete",2019.0,409138.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,66,Estimate - de facto,"Final figure, complete",2019.0,87963.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,67,Estimate - de facto,"Final figure, complete",2019.0,81338.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,68,Estimate - de facto,"Final figure, complete",2019.0,74728.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,69,Estimate - de facto,"Final figure, complete",2019.0,70569.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,70,Estimate - de facto,"Final figure, complete",2019.0,66051.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,70 - 74,Estimate - de facto,"Final figure, complete",2019.0,282267.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,71,Estimate - de facto,"Final figure, complete",2019.0,61028.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,72,Estimate - de facto,"Final figure, complete",2019.0,56201.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,73,Estimate - de facto,"Final figure, complete",2019.0,51634.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,74,Estimate - de facto,"Final figure, complete",2019.0,47353.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,75,Estimate - de facto,"Final figure, complete",2019.0,43280.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,75 - 79,Estimate - de facto,"Final figure, complete",2019.0,179631.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,76,Estimate - de facto,"Final figure, complete",2019.0,39428.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,77,Estimate - de facto,"Final figure, complete",2019.0,35735.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,78,Estimate - de facto,"Final figure, complete",2019.0,32246.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,79,Estimate - de facto,"Final figure, complete",2019.0,28942.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,80,Estimate - de facto,"Final figure, complete",2019.0,25816.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,80 - 84,Estimate - de facto,"Final figure, complete",2019.0,101653.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,81,Estimate - de facto,"Final figure, complete",2019.0,22870.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,82,Estimate - de facto,"Final figure, complete",2019.0,20132.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,83,Estimate - de facto,"Final figure, complete",2019.0,17589.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,84,Estimate - de facto,"Final figure, complete",2019.0,15246.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,85,Estimate - de facto,"Final figure, complete",2019.0,13105.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,85 - 89,Estimate - de facto,"Final figure, complete",2019.0,48109.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,86,Estimate - de facto,"Final figure, complete",2019.0,11167.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,87,Estimate - de facto,"Final figure, complete",2019.0,9433.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,88,Estimate - de facto,"Final figure, complete",2019.0,7877.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,89,Estimate - de facto,"Final figure, complete",2019.0,6527.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,90,Estimate - de facto,"Final figure, complete",2019.0,5339.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,90 - 94,Estimate - de facto,"Final figure, complete",2019.0,17947.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,91,Estimate - de facto,"Final figure, complete",2019.0,4319.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,92,Estimate - de facto,"Final figure, complete",2019.0,3450.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,93,Estimate - de facto,"Final figure, complete",2019.0,2722.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,94,Estimate - de facto,"Final figure, complete",2019.0,2117.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,95,Estimate - de facto,"Final figure, complete",2019.0,1622.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,95 - 99,Estimate - de facto,"Final figure, complete",2019.0,4924.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,96,Estimate - de facto,"Final figure, complete",2019.0,1223.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,97,Estimate - de facto,"Final figure, complete",2019.0,915.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,98,Estimate - de facto,"Final figure, complete",2019.0,676.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,99,Estimate - de facto,"Final figure, complete",2019.0,488.0,
Venezuela (Bolivarian Republic of),2019,Total,Male,100 +,Estimate - de facto,"Final figure, complete",2019.0,1014.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,Total,Estimate - de facto,"Final figure, complete",2019.0,15979037.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,0,Estimate - de facto,"Final figure, complete",2019.0,275990.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,0 - 4,Estimate - de facto,"Final figure, complete",2019.0,1317350.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,1,Estimate - de facto,"Final figure, complete",2019.0,258538.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,1 - 4,Estimate - de facto,"Final figure, complete",2019.0,1041360.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,2,Estimate - de facto,"Final figure, complete",2019.0,259740.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,3,Estimate - de facto,"Final figure, complete",2019.0,260946.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,4,Estimate - de facto,"Final figure, complete",2019.0,262136.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,5,Estimate - de facto,"Final figure, complete",2019.0,263269.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,5 - 9,Estimate - de facto,"Final figure, complete",2019.0,1327513.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,6,Estimate - de facto,"Final figure, complete",2019.0,264432.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,7,Estimate - de facto,"Final figure, complete",2019.0,265533.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,8,Estimate - de facto,"Final figure, complete",2019.0,266590.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,9,Estimate - de facto,"Final figure, complete",2019.0,267689.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,10,Estimate - de facto,"Final figure, complete",2019.0,268663.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,10 - 14,Estimate - de facto,"Final figure, complete",2019.0,1349218.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,11,Estimate - de facto,"Final figure, complete",2019.0,269441.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,12,Estimate - de facto,"Final figure, complete",2019.0,270132.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,13,Estimate - de facto,"Final figure, complete",2019.0,270562.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,14,Estimate - de facto,"Final figure, complete",2019.0,270420.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,15,Estimate - de facto,"Final figure, complete",2019.0,270051.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,15 - 19,Estimate - de facto,"Final figure, complete",2019.0,1342856.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,16,Estimate - de facto,"Final figure, complete",2019.0,269527.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,17,Estimate - de facto,"Final figure, complete",2019.0,268821.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,18,Estimate - de facto,"Final figure, complete",2019.0,267976.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,19,Estimate - de facto,"Final figure, complete",2019.0,266481.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,20,Estimate - de facto,"Final figure, complete",2019.0,264614.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,20 - 24,Estimate - de facto,"Final figure, complete",2019.0,1306480.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,21,Estimate - de facto,"Final figure, complete",2019.0,262820.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,22,Estimate - de facto,"Final figure, complete",2019.0,261042.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,23,Estimate - de facto,"Final figure, complete",2019.0,259200.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,24,Estimate - de facto,"Final figure, complete",2019.0,258804.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,25,Estimate - de facto,"Final figure, complete",2019.0,258188.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,25 - 29,Estimate - de facto,"Final figure, complete",2019.0,1281779.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,26,Estimate - de facto,"Final figure, complete",2019.0,257297.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,27,Estimate - de facto,"Final figure, complete",2019.0,256102.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,28,Estimate - de facto,"Final figure, complete",2019.0,254371.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,29,Estimate - de facto,"Final figure, complete",2019.0,255821.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,30,Estimate - de facto,"Final figure, complete",2019.0,256613.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,30 - 34,Estimate - de facto,"Final figure, complete",2019.0,1275147.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,31,Estimate - de facto,"Final figure, complete",2019.0,256727.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,32,Estimate - de facto,"Final figure, complete",2019.0,256308.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,33,Estimate - de facto,"Final figure, complete",2019.0,254857.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,34,Estimate - de facto,"Final figure, complete",2019.0,250642.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,35,Estimate - de facto,"Final figure, complete",2019.0,245884.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,35 - 39,Estimate - de facto,"Final figure, complete",2019.0,1177120.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,36,Estimate - de facto,"Final figure, complete",2019.0,240945.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,37,Estimate - de facto,"Final figure, complete",2019.0,235496.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,38,Estimate - de facto,"Final figure, complete",2019.0,229850.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,39,Estimate - de facto,"Final figure, complete",2019.0,224945.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,40,Estimate - de facto,"Final figure, complete",2019.0,219889.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,40 - 44,Estimate - de facto,"Final figure, complete",2019.0,1050897.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,41,Estimate - de facto,"Final figure, complete",2019.0,214928.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,42,Estimate - de facto,"Final figure, complete",2019.0,209843.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,43,Estimate - de facto,"Final figure, complete",2019.0,204619.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,44,Estimate - de facto,"Final figure, complete",2019.0,201618.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,45,Estimate - de facto,"Final figure, complete",2019.0,198465.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,45 - 49,Estimate - de facto,"Final figure, complete",2019.0,963933.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,46,Estimate - de facto,"Final figure, complete",2019.0,195613.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,47,Estimate - de facto,"Final figure, complete",2019.0,192655.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,48,Estimate - de facto,"Final figure, complete",2019.0,189585.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,49,Estimate - de facto,"Final figure, complete",2019.0,187615.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,50,Estimate - de facto,"Final figure, complete",2019.0,185550.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,50 - 54,Estimate - de facto,"Final figure, complete",2019.0,903878.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,51,Estimate - de facto,"Final figure, complete",2019.0,183756.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,52,Estimate - de facto,"Final figure, complete",2019.0,181735.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,53,Estimate - de facto,"Final figure, complete",2019.0,179342.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,54,Estimate - de facto,"Final figure, complete",2019.0,173495.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,55,Estimate - de facto,"Final figure, complete",2019.0,167665.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,55 - 59,Estimate - de facto,"Final figure, complete",2019.0,781852.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,56,Estimate - de facto,"Final figure, complete",2019.0,162352.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,57,Estimate - de facto,"Final figure, complete",2019.0,156879.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,58,Estimate - de facto,"Final figure, complete",2019.0,151199.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,59,Estimate - de facto,"Final figure, complete",2019.0,143757.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,60,Estimate - de facto,"Final figure, complete",2019.0,136336.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,60 - 64,Estimate - de facto,"Final figure, complete",2019.0,613380.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,61,Estimate - de facto,"Final figure, complete",2019.0,129411.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,62,Estimate - de facto,"Final figure, complete",2019.0,122586.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,63,Estimate - de facto,"Final figure, complete",2019.0,115778.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,64,Estimate - de facto,"Final figure, complete",2019.0,109269.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,65,Estimate - de facto,"Final figure, complete",2019.0,102769.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,65 - 69,Estimate - de facto,"Final figure, complete",2019.0,450856.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,66,Estimate - de facto,"Final figure, complete",2019.0,96208.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,67,Estimate - de facto,"Final figure, complete",2019.0,89605.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,68,Estimate - de facto,"Final figure, complete",2019.0,82946.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,69,Estimate - de facto,"Final figure, complete",2019.0,79328.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,70,Estimate - de facto,"Final figure, complete",2019.0,74992.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,70 - 74,Estimate - de facto,"Final figure, complete",2019.0,326025.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,71,Estimate - de facto,"Final figure, complete",2019.0,69829.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,72,Estimate - de facto,"Final figure, complete",2019.0,64945.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,73,Estimate - de facto,"Final figure, complete",2019.0,60298.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,74,Estimate - de facto,"Final figure, complete",2019.0,55961.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,75,Estimate - de facto,"Final figure, complete",2019.0,51811.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,75 - 79,Estimate - de facto,"Final figure, complete",2019.0,221308.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,76,Estimate - de facto,"Final figure, complete",2019.0,47849.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,77,Estimate - de facto,"Final figure, complete",2019.0,44080.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,78,Estimate - de facto,"Final figure, complete",2019.0,40488.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,79,Estimate - de facto,"Final figure, complete",2019.0,37080.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,80,Estimate - de facto,"Final figure, complete",2019.0,33790.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,80 - 84,Estimate - de facto,"Final figure, complete",2019.0,140040.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,81,Estimate - de facto,"Final figure, complete",2019.0,30734.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,82,Estimate - de facto,"Final figure, complete",2019.0,27826.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,83,Estimate - de facto,"Final figure, complete",2019.0,25109.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,84,Estimate - de facto,"Final figure, complete",2019.0,22581.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,85,Estimate - de facto,"Final figure, complete",2019.0,20232.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,85 - 89,Estimate - de facto,"Final figure, complete",2019.0,81333.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,86,Estimate - de facto,"Final figure, complete",2019.0,18061.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,87,Estimate - de facto,"Final figure, complete",2019.0,16084.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,88,Estimate - de facto,"Final figure, complete",2019.0,14291.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,89,Estimate - de facto,"Final figure, complete",2019.0,12665.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,90,Estimate - de facto,"Final figure, complete",2019.0,11176.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,90 - 94,Estimate - de facto,"Final figure, complete",2019.0,43357.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,91,Estimate - de facto,"Final figure, complete",2019.0,9828.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,92,Estimate - de facto,"Final figure, complete",2019.0,8566.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,93,Estimate - de facto,"Final figure, complete",2019.0,7414.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,94,Estimate - de facto,"Final figure, complete",2019.0,6373.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,95,Estimate - de facto,"Final figure, complete",2019.0,5423.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,95 - 99,Estimate - de facto,"Final figure, complete",2019.0,19593.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,96,Estimate - de facto,"Final figure, complete",2019.0,4581.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,97,Estimate - de facto,"Final figure, complete",2019.0,3838.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,98,Estimate - de facto,"Final figure, complete",2019.0,3174.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,99,Estimate - de facto,"Final figure, complete",2019.0,2577.0,
Venezuela (Bolivarian Republic of),2019,Total,Female,100 +,Estimate - de facto,"Final figure, complete",2019.0,5122.0,
Viet Nam,2019,Total,Both Sexes,Total,Census - de jure - complete tabulation,"Final figure, complete",2019.0,96208984.0,
Viet Nam,2019,Total,Both Sexes,0 - 4,Census - de jure - complete tabulation,"Final figure, complete",2019.0,7819326.0,
Viet Nam,2019,Total,Both Sexes,5 - 9,Census - de jure - complete tabulation,"Final figure, complete",2019.0,8332719.0,
Viet Nam,2019,Total,Both Sexes,10 - 14,Census - de jure - complete tabulation,"Final figure, complete",2019.0,7219837.0,
